"harvest"	"lat"	"long"	"yield"
"H11"	24.1771669	48.0285057	5.57601
"H11"	24.177131	48.0284159	5.58272
"H11"	24.177078	48.0282994	6.15978
"H11"	24.1770354	48.0282128	5.3009
"H11"	24.1769906	48.0281281	5.42839
"H11"	24.1769433	48.028045	5.44852
"H11"	24.1768928	48.0279646	5.34787
"H11"	24.1768227	48.0278585	3.86496
"H11"	24.1767857	48.0278079	5.09289
"H11"	24.1767667	48.0277829	5.0325
"H11"	24.1767082	48.0277082	6.4416
"H11"	24.1766481	48.0276355	4.73726
"H11"	24.1765851	48.0275646	5.04592
"H11"	24.1764977	48.0274752	3.54959
"H11"	24.1764286	48.0274117	4.41518
"H11"	24.1765877	48.0271539	0.52338
"H11"	24.1766334	48.0272022	1.06018
"H11"	24.1767303	48.0273046	0.27511
"H11"	24.1768016	48.0273806	0.37576
"H11"	24.1768711	48.0274593	1.69092
"H11"	24.1769153	48.0275131	1.30174
"H11"	24.1769372	48.0275405	1.29503
"H11"	24.1770014	48.0276245	2.50283
"H11"	24.1770819	48.0277407	2.08681
"H11"	24.1771382	48.0278309	4.8983
"H11"	24.1771927	48.0279223	3.71063
"H11"	24.1772459	48.0280155	4.47557
"H11"	24.1772951	48.0281107	4.58964
"H11"	24.1773411	48.0282078	4.7641
"H11"	24.1773841	48.0283065	4.83791
"H11"	24.1774111	48.0283738	4.68358
"H11"	24.1774362	48.0284411	2.39547
"H11"	24.1774707	48.0285439	6.38792
"H11"	24.1775024	48.0286488	5.33445
"H11"	24.1775316	48.0287542	4.95869
"H11"	24.1775584	48.0288598	4.97211
"H11"	24.1775883	48.0289889	4.20717
"H11"	24.177605	48.0290859	5.78402
"H11"	24.1776191	48.0291888	7.46152
"H11"	24.1776299	48.0292984	5.32103
"H11"	24.1776387	48.0294074	5.31432
"H11"	24.177645	48.0295174	5.2338
"H11"	24.1776473	48.029664	4.51583
"H11"	24.1776436	48.0297731	5.38813
"H11"	24.1776367	48.0298811	7.60243
"H11"	24.1776276	48.0299888	5.69008
"H11"	24.1776157	48.0300963	5.85112
"H11"	24.1775987	48.0302034	5.7035
"H11"	24.1775802	48.0303095	5.77731
"H11"	24.1775581	48.0304153	5.69008
"H11"	24.1775235	48.0305555	4.11994
"H11"	24.177492	48.0306605	7.72321
"H11"	24.1774573	48.0307631	5.18683
"H11"	24.1774203	48.0308655	4.84462
"H11"	24.1773674	48.0309993	3.60998
"H11"	24.1773225	48.0310965	4.56951
"H11"	24.1772761	48.0311915	6.15978
"H11"	24.1772262	48.0312856	3.02621
"H11"	24.1771724	48.0313768	5.93164
"H11"	24.1771161	48.0314679	4.30782
"H11"	24.1770381	48.0315849	3.53617
"H11"	24.1769745	48.0316695	4.21388
"H11"	24.1769094	48.0317517	4.19375
"H11"	24.176842	48.0318319	5.60956
"H11"	24.1767723	48.0319086	4.16691
"H11"	24.1767	48.0319844	3.99916
"H11"	24.1766509	48.0320331	1.97274
"H11"	24.1766009	48.0320804	3.91193
"H11"	24.1765489	48.0321274	5.6364
"H11"	24.1764429	48.0322175	2.7511
"H11"	24.1763612	48.0322814	5.42839
"H11"	24.1762775	48.0323399	3.65024
"H11"	24.1761911	48.0323945	3.65695
"H11"	24.1760751	48.0324634	2.66387
"H11"	24.1759874	48.0325143	3.4892
"H11"	24.1758981	48.0325624	3.40868
"H11"	24.1758374	48.0325929	4.99224
"H11"	24.1757133	48.0326458	3.29461
"H11"	24.1756185	48.032681	3.25435
"H11"	24.1754915	48.0327223	2.77123
"H11"	24.1753941	48.0327495	3.26777
"H11"	24.1752964	48.0327738	4.3615
"H11"	24.175197	48.0327949	3.2208
"H11"	24.1750977	48.0328121	3.16041
"H11"	24.174998	48.0328249	3.19396
"H11"	24.1748988	48.0328338	3.18054
"H11"	24.1748656	48.0328363	3.16712
"H11"	24.1747988	48.0328407	3.05976
"H11"	24.174666	48.0328457	2.33508
"H11"	24.1745658	48.0328445	3.33487
"H11"	24.174466	48.0328375	3.96561
"H11"	24.174366	48.0328263	2.96582
"H11"	24.1742672	48.0328115	3.03292
"H11"	24.1741682	48.0327937	3.0866
"H11"	24.1740386	48.0327627	2.3485
"H11"	24.1739415	48.0327356	3.12015
"H11"	24.1738454	48.0327069	4.20046
"H11"	24.1737498	48.0326749	3.18054
"H11"	24.1736559	48.0326375	3.21409
"H11"	24.1735322	48.0325812	2.69071
"H11"	24.1734406	48.0325366	3.25435
"H11"	24.1733501	48.0324892	4.36821
"H11"	24.173262	48.0324377	3.36842
"H11"	24.1731806	48.0323852	3.67708
"H11"	24.1731029	48.032334	3.77102
"H11"	24.1730324	48.0322774	3.99245
"H11"	24.1730921	48.0321047	2.77123
"H11"	24.1731757	48.0321112	2.10023
"H11"	24.1732557	48.0321597	2.76452
"H11"	24.1733333	48.032213	1.33529
"H11"	24.1733855	48.0322477	1.32858
"H11"	24.1734144	48.0322649	1.21451
"H11"	24.1735045	48.0323145	1.08031
"H11"	24.1735962	48.0323598	1.0736
"H11"	24.1737208	48.0324153	1.32187
"H11"	24.1738152	48.0324541	2.10694
"H11"	24.1739116	48.0324875	2.37534
"H11"	24.1740082	48.0325171	2.40889
"H11"	24.1741096	48.0325415	2.90543
"H11"	24.1742087	48.0325619	2.94569
"H11"	24.1743078	48.0325827	3.01279
"H11"	24.1743738	48.0325931	1.50975
"H11"	24.1744406	48.0326004	2.99266
"H11"	24.174541	48.0326088	4.07297
"H11"	24.1746413	48.0326125	3.39526
"H11"	24.1747424	48.0326118	3.16712
"H11"	24.1748759	48.0326056	2.4156
"H11"	24.1749748	48.0325983	3.26106
"H11"	24.1751748	48.0325706	3.30803
"H11"	24.1752735	48.0325502	4.58293
"H11"	24.1753393	48.0325352	3.43552
"H11"	24.1753717	48.0325262	3.46907
"H11"	24.1754683	48.0324972	3.54959
"H11"	24.1755963	48.0324528	2.66387
"H11"	24.1756898	48.0324149	4.05284
"H11"	24.1757832	48.0323744	4.84462
"H11"	24.1758754	48.0323308	3.56301
"H11"	24.1759646	48.0322815	3.63682
"H11"	24.1760522	48.0322299	3.65695
"H11"	24.1761384	48.0321748	3.71734
"H11"	24.1761944	48.032136	1.90564
"H11"	24.1762492	48.0320958	3.86496
"H11"	24.1763302	48.0320331	3.88509
"H11"	24.1764099	48.0319674	5.67666
"H11"	24.176488	48.0318977	3.73076
"H11"	24.1765623	48.0318272	3.91193
"H11"	24.1766586	48.0317259	2.97253
"H11"	24.1767277	48.0316473	4.05284
"H11"	24.1768579	48.0314819	4.79094
"H11"	24.176919	48.0313957	4.20717
"H11"	24.1769761	48.0313069	4.31453
"H11"	24.1770477	48.0311832	3.75089
"H11"	24.1770983	48.0310887	5.97861
"H11"	24.1771457	48.0309929	4.67016
"H11"	24.1771897	48.0308958	4.77752
"H11"	24.1772312	48.0307967	4.81107
"H11"	24.177269	48.0306958	4.95198
"H11"	24.1772916	48.0306272	4.94527
"H11"	24.1773023	48.0305926	4.97211
"H11"	24.177342	48.0304538	3.77773
"H11"	24.177369	48.030348	5.00566
"H11"	24.1773916	48.0302408	7.5152
"H11"	24.17741	48.0301323	5.06605
"H11"	24.1774248	48.0300244	5.17341
"H11"	24.1774402	48.0298796	3.93877
"H11"	24.1774461	48.029774	5.51562
"H11"	24.1774486	48.0296755	7.83057
"H11"	24.1774485	48.0295691	3.67037
"H11"	24.1774458	48.02946	7.14615
"H11"	24.1774374	48.0293514	5.87125
"H11"	24.1774212	48.0292071	3.93877
"H11"	24.1774067	48.0290983	5.20696
"H11"	24.1773871	48.0289903	6.8442
"H11"	24.1773631	48.0288852	5.13986
"H11"	24.1773372	48.0287805	5.0996
"H11"	24.1773075	48.028678	5.01908
"H11"	24.1772731	48.0285766	4.8983
"H11"	24.1772227	48.0284437	3.65024
"H11"	24.1771817	48.028345	7.32732
"H11"	24.1771368	48.0282479	4.99224
"H11"	24.177089	48.0281518	4.8983
"H11"	24.1770381	48.0280579	4.77081
"H11"	24.1769845	48.0279661	4.75068
"H11"	24.1769116	48.0278454	3.58985
"H11"	24.1768915	48.0278165	9.15244
"H11"	24.1768496	48.0277611	2.26798
"H11"	24.1767841	48.0276799	5.87125
"H11"	24.1766519	48.027517	4.03942
"H11"	24.1765553	48.027417	2.8853
"H11"	24.1765051	48.0273697	5.81086
"H11"	24.1763909	48.0272948	2.69742
"H11"	24.1767414	48.0271957	0.83875
"H11"	24.1767988	48.0272537	0.79178
"H11"	24.1768549	48.0273146	1.77815
"H11"	24.1768915	48.0273556	0.89914
"H11"	24.1769095	48.0273766	3.61669
"H11"	24.1769803	48.0274611	2.22772
"H11"	24.1770312	48.0275261	3.02621
"H11"	24.1770802	48.0275935	6.52883
"H11"	24.1771274	48.0276617	4.43531
"H11"	24.1771889	48.0277547	3.86496
"H11"	24.177233	48.027826	5.28748
"H11"	24.1772755	48.0278988	5.44181
"H11"	24.1773159	48.027973	5.52233
"H11"	24.1773556	48.0280481	5.58272
"H11"	24.1773933	48.0281237	5.7035
"H11"	24.1774286	48.0282016	5.64311
"H11"	24.1774725	48.0283069	4.6299
"H11"	24.1775028	48.0283871	5.58272
"H11"	24.1775337	48.0284713	7.3139
"H11"	24.1775656	48.0285653	5.07276
"H11"	24.1775941	48.0286607	5.20025
"H11"	24.1776191	48.0287562	5.32774
"H11"	24.1776269	48.0287884	5.27406
"H11"	24.1776398	48.0288454	6.50199
"H11"	24.1776631	48.0289563	5.11302
"H11"	24.1776932	48.0291245	7.22667
"H11"	24.1777056	48.0292096	7.64269
"H11"	24.1777136	48.0292944	7.72321
"H11"	24.1777197	48.0293811	7.7165
"H11"	24.1777261	48.0294957	5.98532
"H11"	24.1777278	48.0295538	7.46152
"H11"	24.1777282	48.0295824	7.5823
"H11"	24.1777252	48.0297534	7.85741
"H11"	24.1777203	48.0298382	7.15957
"H11"	24.1777116	48.029952	5.26064
"H11"	24.1777036	48.0300368	6.73684
"H11"	24.1776936	48.0301216	8.81694
"H11"	24.1776805	48.0302054	6.58922
"H11"	24.1776657	48.0302896	6.50199
"H11"	24.1776551	48.0303449	6.62277
"H11"	24.1776494	48.0303724	6.46844
"H11"	24.1776314	48.0304556	6.38121
"H11"	24.1776034	48.0305652	4.74397
"H11"	24.1775799	48.0306477	9.15244
"H11"	24.1775539	48.0307289	6.06584
"H11"	24.1775263	48.0308103	5.96519
"H11"	24.1774962	48.0308898	5.69008
"H11"	24.1774536	48.0309948	4.21388
"H11"	24.1774204	48.031072	5.62298
"H11"	24.1773852	48.0311485	5.53575
"H11"	24.1773486	48.0312232	5.64311
"H11"	24.1773101	48.0312974	8.59551
"H11"	24.1772701	48.0313699	5.38813
"H11"	24.1772278	48.031442	5.6364
"H11"	24.1771684	48.0315353	4.17362
"H11"	24.1771224	48.0316049	5.60285
"H11"	24.1770751	48.0316729	7.42126
"H11"	24.1770252	48.0317395	5.32774
"H11"	24.1769915	48.0317824	5.34787
"H11"	24.1769745	48.0318036	5.34116
"H11"	24.1769216	48.0318666	5.13315
"H11"	24.1768574	48.0319404	4.91843
"H11"	24.1768085	48.0319941	7.18641
"H11"	24.1767576	48.0320454	5.42168
"H11"	24.1767006	48.0321005	4.5628
"H11"	24.1766328	48.0321638	3.91193
"H11"	24.1765614	48.0322254	3.63682
"H11"	24.1764891	48.0322852	3.66366
"H11"	24.176416	48.0323422	3.58314
"H11"	24.176317	48.0324133	2.71084
"H11"	24.1762404	48.0324639	4.87817
"H11"	24.176163	48.032512	4.43531
"H11"	24.1760566	48.0325721	2.86517
"H11"	24.175975	48.0326154	3.89851
"H11"	24.175892	48.0326563	5.20025
"H11"	24.1758079	48.0326951	3.89851
"H11"	24.1757227	48.0327304	3.87167
"H11"	24.1756654	48.0327512	3.86496
"H11"	24.1756367	48.0327612	3.93877
"H11"	24.1755497	48.0327904	3.90522
"H11"	24.175458	48.0328182	3.58985
"H11"	24.1753268	48.0328515	3.77773
"H11"	24.1752274	48.0328726	3.23422
"H11"	24.1751278	48.0328902	3.23422
"H11"	24.1750283	48.0329027	3.24764
"H11"	24.1749283	48.0329116	3.27448
"H11"	24.1747953	48.0329196	2.30153
"H11"	24.1746942	48.032921	3.02621
"H11"	24.1746609	48.0329204	2.99937
"H11"	24.174594	48.0329195	4.4286
"H11"	24.174493	48.0329129	2.87188
"H11"	24.1743935	48.0329034	2.91214
"H11"	24.1742936	48.0328897	3.25435
"H11"	24.1741621	48.0328658	2.1472
"H11"	24.1740636	48.0328441	2.83162
"H11"	24.1739661	48.03282	3.85154
"H11"	24.1738691	48.0327919	2.79807
"H11"	24.1737731	48.0327617	2.82491
"H11"	24.1736781	48.0327267	2.77794
"H11"	24.1735845	48.0326877	2.79807
"H11"	24.1734923	48.0326444	2.65045
"H11"	24.1733717	48.0325825	2.013
"H11"	24.1732822	48.0325332	4.09981
"H11"	24.1731953	48.0324797	2.8182
"H11"	24.1731145	48.0324281	3.04634
"H11"	24.1730371	48.0323766	3.16712
"H11"	24.1729846	48.0323236	4.22059
"H11"	24.173437	48.0323572	0.78507
"H11"	24.173528	48.0324047	0.57706
"H11"	24.1736195	48.032449	1.29503
"H11"	24.1737123	48.0324913	1.28832
"H11"	24.1738059	48.0325295	1.99287
"H11"	24.1739017	48.0325636	1.95932
"H11"	24.1740301	48.0326008	2.91214
"H11"	24.1741278	48.032625	2.59677
"H11"	24.1742263	48.0326445	2.80478
"H11"	24.1743255	48.032662	2.78465
"H11"	24.174458	48.0326781	2.18746
"H11"	24.1745583	48.0326858	2.99266
"H11"	24.1746585	48.0326885	2.99937
"H11"	24.1747594	48.032688	3.06647
"H11"	24.1748595	48.0326842	4.07297
"H11"	24.1749594	48.0326777	3.09331
"H11"	24.1750914	48.0326634	2.62361
"H11"	24.1751911	48.0326468	3.05976
"H11"	24.1752893	48.0326241	3.09331
"H11"	24.1753878	48.0325991	4.026
"H11"	24.1754859	48.0325714	3.02621
"H11"	24.1755823	48.0325386	3.05976
"H11"	24.175677	48.0325029	3.13357
"H11"	24.1757716	48.0324636	3.12015
"H11"	24.1758811	48.0324104	2.64374
"H11"	24.1760294	48.0323303	1.99287
"H11"	24.1761373	48.0322645	4.00587
"H11"	24.1762425	48.032194	2.87859
"H11"	24.1763429	48.032119	3.20067
"H11"	24.1764735	48.0320107	2.4156
"H11"	24.1765686	48.031924	3.34829
"H11"	24.1766593	48.0318315	4.50912
"H11"	24.1767461	48.0317354	3.54959
"H11"	24.1768289	48.0316357	3.66366
"H11"	24.1769335	48.0314992	3.18725
"H11"	24.1770065	48.0313908	3.81799
"H11"	24.1770734	48.0312789	4.01929
"H11"	24.1771373	48.0311631	5.38813
"H11"	24.1771972	48.0310463	4.2944
"H11"	24.1772332	48.0309697	4.52254
"H11"	24.1772479	48.0309366	5.34787
"H11"	24.1772894	48.0308382	5.53575
"H11"	24.1773276	48.0307369	5.5693
"H11"	24.177373	48.0305997	6.09268
"H11"	24.1774035	48.0304939	5.44181
"H11"	24.1774295	48.0303874	5.24051
"H11"	24.1774534	48.0302796	4.87817
"H11"	24.1774725	48.0301718	4.99224
"H11"	24.1774919	48.0300268	3.56301
"H11"	24.1775035	48.0299182	4.85804
"H11"	24.1775072	48.029882	9.62214
"H11"	24.1775125	48.0298095	4.89159
"H11"	24.1775159	48.0297015	4.95198
"H11"	24.1775155	48.0295931	5.7706
"H11"	24.1775115	48.0294844	5.17341
"H11"	24.177503	48.0293388	3.91864
"H11"	24.1774914	48.0292302	5.19354
"H11"	24.1774753	48.0291213	6.87775
"H11"	24.1774584	48.0290128	5.15999
"H11"	24.1774373	48.0289061	5.24722
"H11"	24.1774105	48.0288021	3.46236
"H11"	24.1773805	48.028699	6.76368
"H11"	24.1773368	48.0285622	3.74418
"H11"	24.1773008	48.0284606	7.19312
"H11"	24.1772612	48.0283612	4.79765
"H11"	24.1772183	48.0282629	4.697
"H11"	24.1771725	48.0281664	4.46215
"H11"	24.1771222	48.0280718	4.38163
"H11"	24.1770532	48.027947	3.10002
"H11"	24.1769969	48.0278562	4.026
"H11"	24.1769776	48.0278264	3.99245
"H11"	24.1769375	48.0277691	5.8377
"H11"	24.1768747	48.0276847	3.81799
"H11"	24.1768105	48.0276016	4.20717
"H11"	24.1767179	48.0274956	2.76452
"H11"	24.1766483	48.0274172	3.6905
"H11"	24.176575	48.0273425	4.85804
"H11"	24.1765085	48.0272803	2.81149
"H11"	24.1760306	48.0280391	1.85867
"H11"	24.1760757	48.0280831	1.16754
"H11"	24.1761195	48.0281291	0.6039
"H11"	24.176161	48.0281768	1.24135
"H11"	24.1762096	48.0282361	1.58356
"H11"	24.1762758	48.028324	2.8853
"H11"	24.1763217	48.0283929	2.64374
"H11"	24.176365	48.0284641	3.56301
"H11"	24.1764066	48.0285368	3.60327
"H11"	24.1764578	48.0286367	3.17383
"H11"	24.176481	48.0286876	6.54225
"H11"	24.1765147	48.0287651	4.87146
"H11"	24.1765546	48.0288704	3.7576
"H11"	24.1765804	48.0289513	6.94485
"H11"	24.1766101	48.0290614	4.40176
"H11"	24.1766299	48.0291452	5.26735
"H11"	24.1766469	48.0292291	6.91801
"H11"	24.176661	48.0293149	3.4892
"H11"	24.1761354	48.0311129	5.25393
"H11"	24.1760482	48.0312053	3.0195
"H11"	24.1759792	48.0312716	4.78423
"H11"	24.1759077	48.0313342	3.5563
"H11"	24.1758343	48.0313928	3.52275
"H11"	24.1757581	48.0314475	3.4892
"H11"	24.1756793	48.0314981	3.42881
"H11"	24.1755988	48.0315445	3.4221
"H11"	24.1754887	48.0316003	2.52967
"H11"	24.175405	48.0316386	5.09289
"H11"	24.1753191	48.0316723	3.34158
"H11"	24.1752029	48.031708	2.57664
"H11"	24.1751442	48.0317227	5.13315
"H11"	24.1750256	48.0317471	2.5498
"H11"	24.1749356	48.0317617	3.36842
"H11"	24.1748449	48.0317719	4.39505
"H11"	24.1747529	48.0317762	3.25435
"H11"	24.1746612	48.0317747	3.13357
"H11"	24.1745396	48.0317675	2.71755
"H11"	24.1744494	48.031756	3.06647
"H11"	24.1743595	48.0317396	4.026
"H11"	24.1742707	48.03172	3.04634
"H11"	24.1741824	48.0316965	2.99266
"H11"	24.1740953	48.0316678	3.0195
"H11"	24.1740095	48.0316341	3.03963
"H11"	24.1739253	48.0315967	3.07989
"H11"	24.1738152	48.0315401	2.2814
"H11"	24.1737395	48.0314966	4.92514
"H11"	24.1736659	48.031464	3.38855
"H11"	24.1736156	48.0314454	5.00566
"H11"	24.1735833	48.0314285	4.05284
"H11"	24.1740259	48.0314376	0.59719
"H11"	24.1741107	48.0314731	1.18767
"H11"	24.1741978	48.031504	1.68421
"H11"	24.1742849	48.0315303	1.12728
"H11"	24.1743735	48.0315522	3.2879
"H11"	24.1744919	48.0315744	2.05997
"H11"	24.1745822	48.031584	4.17362
"H11"	24.1746727	48.0315892	3.12686
"H11"	24.1747642	48.0315883	3.20067
"H11"	24.1748555	48.0315821	3.16712
"H11"	24.1749768	48.0315667	2.36192
"H11"	24.175029	48.0315574	5.46865
"H11"	24.1751326	48.0315349	2.77794
"H11"	24.1752094	48.0315122	3.72405
"H11"	24.1752851	48.0314857	5.42839
"H11"	24.1753844	48.0314449	2.74439
"H11"	24.1754575	48.0314114	3.6234
"H11"	24.175528	48.0313742	5.01237
"H11"	24.1755982	48.0313343	3.75089
"H11"	24.1756667	48.031291	3.7576
"H11"	24.1757113	48.0312602	3.80457
"H11"	24.1757331	48.0312441	3.85154
"H11"	24.1757977	48.031193	3.85154
"H11"	24.17588	48.0311204	3.40868
"H11"	24.1759396	48.031062	5.65653
"H11"	24.1759967	48.0310014	4.43531
"H11"	24.1760512	48.0309378	4.27427
"H11"	24.1761033	48.0308727	4.37492
"H11"	24.1761527	48.0308051	4.2944
"H11"	24.1761981	48.0307347	4.44202
"H11"	24.1762414	48.0306622	4.32124
"H11"	24.176295	48.0305629	3.31474
"H11"	24.1763355	48.030476	5.12644
"H11"	24.1763717	48.0303862	4.35479
"H11"	24.1764042	48.0302938	4.06626
"H11"	24.1764413	48.0301682	3.36842
"H11"	24.1764644	48.030072	4.55609
"H11"	24.1764829	48.0299757	6.34766
"H11"	24.1764969	48.029878	4.79765
"H11"	24.1765055	48.0297812	5.29419
"H11"	24.1765101	48.0296848	5.3009
"H11"	24.1765106	48.0295562	4.71713
"H11"	24.1765053	48.0294585	5.19354
"H11"	24.176495	48.0293611	7.17299
"H11"	24.1764803	48.0292642	5.32103
"H11"	24.1764608	48.0291685	5.44181
"H11"	24.1764454	48.0291048	5.32774
"H11"	24.1764367	48.0290734	5.28748
"H11"	24.1764088	48.0289802	5.21367
"H11"	24.1763767	48.0288879	5.07947
"H11"	24.1763276	48.0287684	5.48207
"H11"	24.1762864	48.0286803	4.73726
"H11"	24.1762404	48.028596	4.67687
"H11"	24.1761967	48.0285244	5.12644
"H11"	24.1761569	48.028463	5.79073
"H11"	24.1761279	48.0284212	5.44852
"H11"	24.1760956	48.028377	2.36863
"H11"	24.1760443	48.0283122	6.14636
"H11"	24.1759893	48.0282497	4.86475
"H11"	24.1759439	48.0282023	5.4351
"H11"	24.1759158	48.028174	8.3204
"H11"	24.1758698	48.0281291	5.12644
"H11"	24.1758113	48.0280699	3.28119
"H11"	24.1759909	48.0278876	0.99979
"H11"	24.1760687	48.0279438	1.03334
"H11"	24.1763959	48.0283344	1.78486
"H11"	24.1764474	48.0284161	2.86517
"H11"	24.176495	48.0285011	2.92556
"H11"	24.176553	48.0286174	3.47578
"H11"	24.1765925	48.0287071	5.56259
"H11"	24.1766279	48.0287978	4.78423
"H11"	24.1766591	48.0288897	4.85804
"H11"	24.1766862	48.0289829	5.09289
"H11"	24.1766946	48.0290147	5.01237
"H11"	24.17671	48.0290782	5.08618
"H11"	24.1767308	48.0291749	5.38142
"H11"	24.1767522	48.0293049	6.22017
"H11"	24.1767622	48.0294032	5.71021
"H11"	24.1767678	48.0295027	5.7035
"H11"	24.1767714	48.0296021	5.79073
"H11"	24.1767732	48.0297032	5.76389
"H11"	24.1767691	48.0298014	5.87796
"H11"	24.176755	48.0299303	4.41518
"H11"	24.1767409	48.0300257	8.62235
"H11"	24.1767222	48.0301213	5.31432
"H11"	24.1767003	48.0302165	5.29419
"H11"	24.1766754	48.0303117	5.25393
"H11"	24.1766365	48.0304369	3.85825
"H11"	24.1766015	48.0305279	4.94527
"H11"	24.1765894	48.0305578	9.87041
"H11"	24.1765644	48.0306172	4.95869
"H11"	24.1765223	48.0307039	4.79094
"H11"	24.1764772	48.0307895	5.32103
"H11"	24.1764143	48.0309006	3.29461
"H11"	24.1763615	48.03098	4.38163
"H11"	24.1763056	48.0310574	5.7706
"H11"	24.1762462	48.0311318	4.2273
"H11"	24.1761839	48.031203	2.81149
"H11"	24.1761188	48.0312706	5.52233
"H11"	24.1760276	48.0313582	3.355
"H11"	24.1759556	48.0314194	3.95219
"H11"	24.1758821	48.0314776	5.17341
"H11"	24.1758066	48.031531	3.74418
"H11"	24.1757286	48.0315814	3.67037
"H11"	24.1756496	48.0316282	3.6905
"H11"	24.1755675	48.0316705	2.40218
"H11"	24.1754856	48.03171	4.83791
"H11"	24.1753729	48.0317551	3.94548
"H11"	24.1751997	48.0318082	3.58314
"H11"	24.1751118	48.0318286	3.50933
"H11"	24.1750229	48.0318468	3.47578
"H11"	24.1749015	48.0318604	2.52296
"H11"	24.1748686	48.0318629	6.20675
"H11"	24.1748021	48.0318675	1.53659
"H11"	24.1747016	48.0318695	3.9589
"H11"	24.1746019	48.0318658	3.40197
"H11"	24.17447	48.0318531	2.28811
"H11"	24.1743722	48.0318386	3.12015
"H11"	24.1742746	48.031817	3.11344
"H11"	24.1741788	48.0317906	3.22751
"H11"	24.1741152	48.0317708	4.84462
"H11"	24.1740833	48.0317596	3.20738
"H11"	24.17399	48.0317232	3.34829
"H11"	24.173897	48.0316838	3.38184
"H11"	24.173777	48.0316229	2.86517
"H11"	24.1736898	48.0315708	4.5628
"H11"	24.1736191	48.0315291	4.2273
"H11"	24.1735588	48.0314921	4.87817
"H11"	24.1736323	48.0313246	3.19396
"H11"	24.173716	48.0313696	1.44265
"H11"	24.1737879	48.0314161	1.64395
"H11"	24.1738689	48.0314636	1.19438
"H11"	24.1739509	48.0315065	0.89243
"H11"	24.1740357	48.0315438	1.06018
"H11"	24.1741502	48.0315889	1.6104
"H11"	24.174238	48.031617	2.50954
"H11"	24.1743259	48.0316395	2.70413
"H11"	24.1744151	48.0316577	2.67058
"H11"	24.1745042	48.0316716	3.20738
"H11"	24.174594	48.0316813	3.18725
"H11"	24.1746242	48.031683	3.13357
"H11"	24.1746839	48.0316843	3.22751
"H11"	24.1748055	48.031681	2.37534
"H11"	24.1748969	48.031674	4.66345
"H11"	24.1749876	48.0316631	3.16712
"H11"	24.1751652	48.0316242	3.26777
"H11"	24.1752823	48.0315909	2.44915
"H11"	24.1753391	48.0315705	5.00566
"H11"	24.1754236	48.0315357	2.24785
"H11"	24.1754511	48.0315232	3.42881
"H11"	24.1755327	48.0314821	3.40868
"H11"	24.175613	48.0314379	5.368
"H11"	24.1757178	48.0313735	2.67729
"H11"	24.1757937	48.0313197	3.58985
"H11"	24.1758665	48.0312601	4.75739
"H11"	24.1759365	48.0311975	2.45586
"H11"	24.1760042	48.031131	5.0325
"H11"	24.1760693	48.0310618	3.84483
"H11"	24.1760904	48.0310385	3.91864
"H11"	24.1761315	48.030991	3.90522
"H11"	24.1761899	48.0309152	3.96561
"H11"	24.1762614	48.0308092	4.60977
"H11"	24.1763113	48.0307268	4.15349
"H11"	24.1763579	48.0306416	4.34137
"H11"	24.1764006	48.0305547	4.46215
"H11"	24.1764843	48.0303437	4.026
"H11"	24.1765044	48.0302814	7.30048
"H11"	24.1765396	48.0301547	3.66366
"H11"	24.1765594	48.0300621	7.73663
"H11"	24.176575	48.0299773	5.73034
"H11"	24.1765874	48.0298929	5.85783
"H11"	24.176596	48.029808	6.04571
"H11"	24.1766001	48.0297234	6.13965
"H11"	24.1766019	48.0296377	6.07255
"H11"	24.176601	48.0295241	4.58293
"H11"	24.1765949	48.0294383	7.86412
"H11"	24.1765827	48.0293539	6.58922
"H11"	24.1765676	48.0292394	4.18704
"H11"	24.1765517	48.0291557	5.64982
"H11"	24.1765313	48.0290721	6.87104
"H11"	24.1765077	48.02899	5.0996
"H11"	24.1764808	48.0289084	4.83791
"H11"	24.1764506	48.028829	4.77752
"H11"	24.1763829	48.0286736	4.58293
"H11"	24.1763315	48.0285733	5.11973
"H11"	24.1762889	48.0285013	4.71042
"H11"	24.1762437	48.0284309	4.60977
"H11"	24.1761968	48.0283628	4.57622
"H11"	24.1761474	48.0282958	4.46215
"H11"	24.1760953	48.0282311	4.17362
"H11"	24.1760231	48.0281474	3.07989
"H11"	24.1759651	48.0280893	3.54959
"H11"	24.1758982	48.0280422	4.38834
"H11"	24.1759833	48.0277857	0.88572
"H11"	24.1760805	48.0278274	0.69113
"H11"	24.1761424	48.0278844	0.34892
