"long"	"lat"	"mass"	"time"	"seconds"	"dist"	"moist"	"elev"
-93.973957	43.924375	30.97	14793	3	246	17	1045.66
-93.973957	43.924432	31.22	14796	3	245	17	1045.01
-93.973959	43.924488	32.03	14799	3	247	16.9	1043.37
-93.973959	43.924547	34.87	14802	3	250	16.5	1042.38
-93.973959	43.924603	36.06	14805	3	248	16.8	1041.4
-93.973959	43.92466	35.63	14808	3	248	16.8	1040.42
-93.973959	43.924717	36.59	14811	3	246	16.3	1039.76
-93.973959	43.924773	35.4	14814	3	247	16	1038.78
-93.97396	43.924829	39.69	14817	3	244	16.5	1037.79
-93.973961	43.924887	39.36	14820	3	251	16.1	1037.14
-93.973961	43.924943	39.21	14823	3	250	16.2	1036.15
-93.973962	43.924999	36.46	14826	3	244	16.3	1035.82
-93.973962	43.925055	39.19	14829	3	244	16	1034.84
-93.973963	43.925113	41.38	14832	3	253	16.4	1034.18
-93.973963	43.925168	40.16	14835	3	239	16.2	1033.2
-93.973964	43.925224	39.39	14838	3	245	16	1032.54
-93.973963	43.92528	40.94	14841	3	244	16.6	1031.23
-93.973962	43.925337	38.56	14844	3	242	16.9	1030.9
-93.973962	43.925393	39.7	14847	3	251	16.9	1030.25
-93.973962	43.925448	36.94	14850	3	244	16.9	1030.25
-93.973964	43.925505	39.1	14853	3	235	17.3	1029.26
-93.973963	43.92556	38.77	14856	3	244	17.4	1028.94
-93.973965	43.925615	36.37	14859	3	241	17.2	1028.28
-93.973967	43.925671	37.21	14862	3	239	17.5	1027.95
-93.973966	43.925727	36.84	14865	3	241	17.4	1027.3
-93.973967	43.925784	37.78	14868	3	242	17.7	1026.97
-93.973968	43.925839	41.91	14871	3	239	17.2	1026.97
-93.97397	43.925894	39.28	14874	3	241	17	1026.97
-93.97397	43.925949	38.99	14877	3	236	16.8	1026.64
-93.973971	43.926004	43.16	14880	3	239	16.9	1027.3
-93.973971	43.926059	37.89	14883	3	242	16.9	1026.64
-93.97397	43.926112	36.11	14886	3	231	17.2	1027.3
-93.97397	43.926168	33.1	14889	3	236	16.8	1026.64
-93.973969	43.92622	34.59	14892	3	235	17.2	1026.97
-93.973972	43.926274	33.52	14895	3	224	17.2	1026.97
-93.973974	43.926322	28.26	14898	3	217	17	1026.64
-93.973971	43.926448	32.11	14907	3	194	17.5	1025.98
-93.973971	43.926493	37.35	14910	3	185	17.6	1026.64
-93.973973	43.926546	38.89	14913	3	216	17.2	1025.98
-93.973974	43.926598	36.84	14916	3	239	16.9	1026.97
-93.973975	43.926652	40	14919	3	219	17	1026.97
-93.973976	43.926706	38.7	14922	3	238	16.5	1027.62
-93.973977	43.92676	38.81	14925	3	238	16	1027.62
-93.973979	43.926817	36.99	14928	3	238	16	1027.62
-93.97398	43.926874	36.64	14931	3	250	16	1027.3
-93.973982	43.926931	39.75	14934	3	246	15.8	1027.3
-93.973982	43.926989	39.96	14937	3	250	15.9	1026.97
-93.973982	43.927046	41.35	14940	3	252	16	1026.97
-93.973982	43.927102	36.78	14943	3	247	16.6	1025.98
-93.973982	43.927157	29.25	14946	3	234	16.5	1025.98
-93.973982	43.927214	10.4	14949	3	242	17.2	1025.66
-93.973868	43.927176	34.37	14970	3	250	17.2	1025.66
-93.973868	43.927122	39.65	14973	3	247	16.7	1025.98
-93.973868	43.927066	40.13	14976	3	236	16.7	1026.31
-93.973867	43.92701	38.88	14979	3	242	16.2	1026.31
-93.973867	43.926954	36.03	14982	3	245	16	1026.97
-93.973865	43.926898	35.03	14985	3	242	15.5	1026.64
-93.973864	43.92684	39.41	14988	3	251	15.5	1026.64
-93.973862	43.926783	38.46	14991	3	259	15.6	1026.31
-93.97386	43.926726	40.19	14994	3	250	15.7	1026.31
-93.973857	43.92667	40.21	14997	3	248	16.1	1025.98
-93.973857	43.926613	39.26	15000	3	244	16.9	1025.66
-93.973856	43.926556	36.05	15003	3	246	17.2	1025.33
-93.973856	43.926501	40.49	15006	3	243	17.2	1025.98
-93.973855	43.926446	29.24	15009	3	248	17.2	1025.66
-93.973853	43.926316	38.93	15018	3	192	17	1026.31
-93.973852	43.926262	40.8	15021	3	229	16.9	1026.31
-93.973854	43.926204	37.75	15024	3	239	16.9	1026.31
-93.973853	43.926149	43.77	15027	3	253	17	1026.31
-93.973853	43.926093	42.01	15030	3	243	17.5	1026.64
-93.973853	43.926035	41.81	15033	3	242	17.2	1026.64
-93.973852	43.925978	42.7	15036	3	253	17.2	1026.64
-93.973851	43.925922	41.23	15039	3	250	16.9	1026.31
-93.973851	43.925865	41.68	15042	3	246	17.1	1026.64
-93.973848	43.925809	37.18	15045	3	246	17.5	1026.64
-93.973847	43.925752	38.63	15048	3	243	17.4	1026.97
-93.973846	43.925696	38.01	15051	3	242	17.2	1026.97
-93.973845	43.92564	37.8	15054	3	244	16.9	1027.62
-93.973844	43.925585	36.95	15057	3	245	17.5	1027.62
-93.973841	43.925529	40.2	15060	3	242	17.5	1027.95
-93.973841	43.925474	38.49	15063	3	239	17.3	1028.61
-93.973841	43.925419	39.76	15066	3	236	17.1	1029.26
-93.973842	43.925364	37.15	15069	3	238	16.7	1029.59
-93.973843	43.925309	37.62	15072	3	237	16.2	1030.58
-93.973844	43.925255	32.68	15075	3	235	16	1031.23
-93.973845	43.925201	35.84	15078	3	233	16.3	1031.89
-93.973845	43.925146	36.15	15081	3	240	16.2	1032.54
-93.973844	43.925092	36.52	15084	3	236	16	1033.86
-93.973843	43.925037	36.08	15087	3	233	16.2	1034.51
-93.973841	43.924982	34.61	15090	3	236	16.1	1035.17
-93.973839	43.924927	35.91	15093	3	240	16.2	1035.82
-93.973839	43.924872	38.5	15096	3	238	16.3	1036.48
-93.973838	43.924817	37.57	15099	3	236	16.5	1036.81
-93.973839	43.924762	37.12	15102	3	233	16.6	1037.79
-93.973839	43.924708	35.02	15105	3	239	16.5	1038.45
-93.97384	43.924654	32.72	15108	3	232	16.6	1038.78
-93.97384	43.924599	34.88	15111	3	232	16.7	1039.1
-93.973839	43.924546	32.77	15114	3	237	16.7	1040.09
-93.973838	43.924492	33.45	15117	3	234	16.3	1040.42
-93.973837	43.924439	31.7	15120	3	230	16.9	1042.06
-93.973838	43.924386	31.64	15123	3	229	16.9	1043.04
-93.973839	43.924333	30.86	15126	3	224	16.7	1044.02
-93.973841	43.924281	28.87	15129	3	231	17.3	1044.68
-93.97384	43.924229	29.07	15132	3	223	17.3	1046.65
-93.973841	43.924178	28.2	15135	3	226	16.9	1048.29
-93.97384	43.924126	29.55	15138	3	224	16.4	1049.93
-93.973839	43.924074	29.63	15141	3	226	16.4	1050.91
-93.973838	43.924021	30.26	15144	3	226	16.3	1051.9
-93.973841	43.923967	29.29	15147	3	231	16.5	1052.55
-93.973843	43.923914	29.71	15150	3	232	16.7	1053.86
-93.973845	43.92386	31.15	15153	3	233	15.6	1054.19
-93.973845	43.923806	31.75	15156	3	233	16.1	1055.5
-93.973844	43.923751	32.78	15159	3	235	16.2	1055.83
-93.973844	43.923695	33.98	15162	3	240	16	1056.16
-93.973843	43.92364	34.45	15165	3	241	16.1	1056.49
-93.973842	43.923584	35.03	15168	3	239	15.9	1057.47
-93.973841	43.923529	36.94	15171	3	242	16.1	1058.13
-93.97384	43.923472	34.79	15174	3	243	16	1058.13
-93.973841	43.923415	38.55	15177	3	246	16.2	1057.8
-93.973841	43.923359	33.79	15180	3	244	16	1058.46
-93.973841	43.923303	34.14	15183	3	242	15.8	1058.46
-93.973842	43.923247	35.12	15186	3	242	16	1059.11
-93.973843	43.923191	33.8	15189	3	244	15.6	1059.11
-93.973842	43.923134	35.71	15192	3	247	15.7	1059.11
-93.973842	43.923077	34.93	15195	3	245	16.2	1059.11
-93.973842	43.923021	36.17	15198	3	247	16	1059.44
-93.973844	43.922964	36.33	15201	3	247	16.4	1059.44
-93.973846	43.922908	35.2	15204	3	245	16.4	1060.1
-93.973846	43.922852	34.61	15207	3	245	16.5	1060.1
-93.973844	43.922796	34.83	15210	3	244	16.1	1060.1
-93.973844	43.922739	34.25	15213	3	244	16	1060.1
-93.973844	43.922683	34.19	15216	3	243	16.3	1060.42
-93.973845	43.922626	32.85	15219	3	245	16.3	1060.42
-93.973846	43.922569	33.28	15222	3	248	16.1	1060.1
-93.973846	43.922513	32.52	15225	3	245	15.9	1060.1
-93.973846	43.922456	36.89	15228	3	246	16.2	1060.1
-93.973845	43.922398	39.69	15231	3	245	16.1	1059.77
-93.973844	43.922343	34.49	15234	3	246	16.3	1060.1
-93.973844	43.922286	35.52	15237	3	248	16.7	1059.77
-93.973843	43.92223	36.07	15240	3	247	16.2	1060.1
-93.973842	43.922174	36.51	15243	3	242	16.2	1059.77
-93.973842	43.922118	33.72	15246	3	243	16.1	1060.1
-93.97384	43.922061	34.94	15249	3	243	16.2	1060.1
-93.97384	43.922005	37.44	15252	3	242	15.9	1059.77
-93.973839	43.921948	37.06	15255	3	250	16.2	1059.77
-93.973837	43.921891	37.93	15258	3	247	16.1	1059.77
-93.973838	43.921834	35.52	15261	3	246	15.9	1059.44
-93.973839	43.921778	37.62	15264	3	246	15.8	1059.77
-93.973839	43.921721	34.55	15267	3	247	15.8	1059.44
-93.973838	43.921664	34.6	15270	3	247	15.9	1059.44
-93.973839	43.921608	34.24	15273	3	245	15.6	1059.44
-93.973838	43.921552	33.57	15276	3	245	16.1	1059.77
-93.973836	43.921496	32.09	15279	3	243	15.9	1059.77
-93.973836	43.92144	32.27	15282	3	244	16	1059.77
-93.973836	43.921383	30.94	15285	3	244	15.9	1059.44
-93.973836	43.921327	31.69	15288	3	245	15.5	1059.44
-93.973835	43.921271	31.17	15291	3	239	15.7	1059.44
-93.973834	43.921214	31.14	15294	3	245	15.4	1059.11
-93.973834	43.921157	31.24	15297	3	241	15.7	1058.78
-93.973835	43.9211	14.96	15300	3	251	15.9	1058.46
-93.973835	43.921045	4.2	15303	3	241	15.9	1058.78
-93.973721	43.921046	31.04	15324	3	242	15.4	1058.78
-93.973723	43.921103	33.45	15327	3	245	15.4	1058.78
-93.973723	43.921161	32.21	15330	3	248	15.3	1058.46
-93.973723	43.921217	32.82	15333	3	242	15.7	1058.46
-93.973724	43.921274	32.65	15336	3	244	16	1058.78
-93.973723	43.921331	32.51	15339	3	242	15.8	1058.78
-93.973725	43.921388	32.28	15342	3	248	16.2	1058.46
-93.973726	43.921445	32.97	15345	3	245	16	1059.11
-93.973726	43.921502	34.16	15348	3	251	15.7	1059.44
-93.973726	43.921558	32.35	15351	3	242	15.8	1059.77
-93.973728	43.921614	34.75	15354	3	247	16	1059.44
-93.973728	43.92167	35.69	15357	3	241	16	1059.44
-93.973728	43.921725	32.5	15360	3	245	15.9	1059.44
-93.973727	43.921781	35.42	15363	3	235	15.9	1060.1
-93.973728	43.921837	36.57	15366	3	241	15.8	1060.1
-93.973728	43.921894	35.49	15369	3	246	16	1060.1
-93.973729	43.921949	34.14	15372	3	241	15.9	1060.42
-93.97373	43.922006	35.35	15375	3	242	16.4	1060.42
-93.973731	43.922062	37.14	15378	3	245	16.2	1060.42
-93.973732	43.922118	33.39	15381	3	245	15.8	1060.42
-93.973733	43.922173	31.26	15384	3	238	16	1060.75
-93.973734	43.922229	32.69	15387	3	243	16	1061.08
-93.973735	43.922286	37.27	15390	3	244	16.2	1061.08
-93.973734	43.922342	33.65	15393	3	244	16.1	1061.08
-93.97373	43.922396	32.68	15396	3	246	16.4	1068.95
-93.973731	43.922453	33.78	15399	3	242	16.2	1068.62
-93.973734	43.922509	33.73	15402	3	246	16.3	1066.33
-93.973735	43.922565	35.41	15405	3	244	16.1	1065.67
-93.973734	43.922622	35.4	15408	3	247	16.3	1065.02
-93.973734	43.922678	38.24	15411	3	243	16.5	1065.34
-93.973734	43.922735	34.31	15414	3	240	16.3	1065.02
-93.973733	43.922792	37.48	15417	3	251	16.2	1064.69
-93.973734	43.922849	36.87	15420	3	243	16.4	1064.69
-93.973734	43.922906	35.57	15423	3	247	16.4	1064.69
-93.973734	43.922963	34.6	15426	3	245	16.4	1064.03
-93.973732	43.923019	35.21	15429	3	248	16.2	1064.36
-93.973731	43.923077	34.31	15432	3	247	15.9	1064.36
-93.973732	43.923135	34.47	15435	3	246	15.9	1064.03
-93.973732	43.923191	34.44	15438	3	251	16.2	1064.36
-93.973732	43.92325	37.99	15441	3	250	16	1064.03
-93.973732	43.923308	33.28	15444	3	256	16.5	1063.7
-93.973731	43.923366	33.23	15447	3	256	16.4	1063.7
-93.973731	43.923423	35.38	15450	3	252	16.5	1063.38
-93.973731	43.923481	35.33	15453	3	251	16.4	1063.7
-93.973732	43.923538	35.27	15456	3	245	16.4	1062.06
-93.973733	43.923595	36.8	15459	3	247	16.4	1062.06
-93.973734	43.923654	37.65	15462	3	254	16.5	1061.74
-93.973734	43.923713	36.9	15465	3	254	16.2	1061.74
-93.973734	43.923771	31.96	15468	3	253	16.4	1061.41
-93.973734	43.923831	32.6	15471	3	255	16.2	1061.08
-93.973734	43.923891	32.8	15474	3	257	16.3	1060.42
-93.97373	43.923951	37.06	15477	3	259	16.5	1059.11
-93.973729	43.92401	34.75	15480	3	254	16.5	1057.8
-93.973729	43.924067	32.02	15483	3	250	16.4	1057.14
-93.973729	43.924126	32.46	15486	3	252	16.4	1055.5
-93.97373	43.924187	33.45	15489	3	264	16.7	1053.86
-93.97373	43.924246	34.11	15492	3	265	16.6	1052.22
-93.97373	43.924304	34.89	15495	3	259	17	1050.58
-93.97373	43.92436	32.23	15498	3	250	16.9	1048.94
-93.97373	43.924418	31.99	15501	3	255	16.7	1047.3
-93.97373	43.924474	32.65	15504	3	253	16.5	1046.65
-93.973729	43.92453	34.54	15507	3	245	16.7	1045.01
-93.973728	43.924586	32.64	15510	3	244	16.5	1044.35
-93.973729	43.92464	34.68	15513	3	239	16.3	1043.04
-93.97373	43.924696	36.52	15516	3	241	16.7	1042.71
-93.973729	43.924752	35.73	15519	3	246	16.6	1042.06
-93.973729	43.924808	39.74	15522	3	244	16.5	1040.74
-93.973729	43.924865	38.39	15525	3	252	16.6	1040.09
-93.973731	43.924923	39.7	15528	3	250	16.6	1039.76
-93.973731	43.92498	39.61	15531	3	250	16.4	1039.43
-93.973732	43.925038	40.73	15534	3	246	16.7	1039.43
-93.973733	43.925094	38.9	15537	3	253	16.4	1038.78
-93.973735	43.925151	35.6	15540	3	241	16	1038.45
-93.973736	43.92521	36.45	15543	3	251	15.7	1037.79
-93.973736	43.925271	37.21	15546	3	265	15.6	1035.82
-93.973735	43.925331	38.65	15549	3	268	15.9	1034.18
-93.973735	43.925389	43.32	15552	3	259	16.7	1032.87
-93.973734	43.925446	43.77	15555	3	248	17.1	1031.89
-93.973734	43.925505	39.9	15558	3	249	17.7	1031.56
-93.973734	43.925562	41.57	15561	3	256	17.8	1030.25
-93.973736	43.925618	40.89	15564	3	248	18.2	1029.92
-93.973736	43.925675	42.73	15567	3	245	17.7	1029.59
-93.973738	43.925731	40.9	15570	3	247	17.6	1029.59
-93.973739	43.925788	38.31	15573	3	246	17.7	1029.59
-93.973742	43.925845	43.08	15576	3	243	17.4	1028.94
-93.973741	43.925901	42.54	15579	3	248	17.2	1029.26
-93.973741	43.925957	42.19	15582	3	243	17.5	1029.59
-93.973742	43.926012	40.32	15585	3	242	17.5	1029.26
-93.973743	43.926069	41.66	15588	3	238	17.5	1028.94
-93.973743	43.926124	44.11	15591	3	241	17.5	1028.94
-93.973744	43.926181	42.09	15594	3	243	17.7	1028.94
-93.973745	43.926237	43.97	15597	3	248	17.4	1028.28
-93.973745	43.926294	40.49	15600	3	245	17.3	1028.28
-93.973744	43.926351	37.65	15603	3	246	17.3	1027.95
-93.973745	43.926403	28.8	15606	3	245	17.5	1027.95
-93.973745	43.926447	18.06	15609	3	203	17.5	1027.95
-93.973745	43.926487	22.34	15612	3	189	17.3	1027.62
-93.973745	43.926522	31.03	15615	3	139	17.4	1026.97
-93.973747	43.926567	36.04	15618	3	188	17.1	1026.64
-93.973748	43.926622	37.73	15621	3	235	16.7	1026.97
-93.973747	43.926675	38.69	15624	3	229	16.7	1027.3
-93.973747	43.92673	36.95	15627	3	238	16.7	1027.62
-93.97375	43.926785	39.83	15630	3	239	16.3	1027.95
-93.973752	43.926841	37.68	15633	3	233	16.1	1027.3
-93.973755	43.926897	35.95	15636	3	241	15.7	1026.64
-93.973755	43.926954	35.03	15639	3	250	15.7	1026.97
-93.973757	43.92701	40.21	15642	3	248	15.7	1027.3
-93.973757	43.927068	36.47	15645	3	253	16	1026.31
-93.973757	43.927126	30.72	15648	3	253	16.5	1026.64
-93.973759	43.927182	12.3	15651	3	242	16.9	1026.64
-93.973531	43.927138	31.81	15675	3	250	16	1027.95
-93.973531	43.927083	35.18	15678	3	238	15.8	1028.61
-93.973528	43.927027	33.82	15681	3	247	15.8	1028.61
-93.973526	43.926969	36.87	15684	3	250	15.5	1028.28
-93.973525	43.926911	37.6	15687	3	251	15.8	1027.62
-93.973524	43.926854	38	15690	3	248	16	1027.3
-93.973522	43.926797	35.54	15693	3	243	16.5	1026.97
-93.973519	43.92674	32.43	15696	3	245	16.9	1026.64
-93.973517	43.926685	15.83	15699	3	244	17	1026.31
-93.973516	43.926631	13.51	15702	3	231	17	1026.97
-93.973516	43.926576	25.7	15705	3	235	17.5	1026.97
-93.973517	43.92652	31.24	15708	3	246	17.5	1026.97
-93.973514	43.926463	34.11	15711	3	230	17.2	1026.97
-93.973514	43.926408	37.53	15714	3	243	17.8	1026.64
-93.973514	43.926352	36.16	15717	3	239	17.6	1026.31
-93.973513	43.926296	40.2	15720	3	236	17.8	1026.97
-93.973512	43.926241	41.76	15723	3	240	17.5	1026.97
-93.973512	43.926185	42.99	15726	3	244	17.2	1026.64
-93.973512	43.926129	42.31	15729	3	240	17.6	1026.64
-93.973511	43.926074	42.17	15732	3	239	17.3	1026.64
-93.97351	43.926018	41.1	15735	3	241	17.5	1026.64
-93.973511	43.925961	39.15	15738	3	243	17	1026.31
-93.973511	43.925907	41.87	15741	3	236	17.4	1025.98
-93.973511	43.925851	38.55	15744	3	239	17.1	1025.98
-93.973511	43.925795	40.2	15747	3	241	17	1025.33
-93.973509	43.92574	37.15	15750	3	244	17.1	1025.66
-93.973507	43.925685	35.92	15753	3	239	17.3	1025.66
-93.973506	43.92563	34.65	15756	3	241	17.3	1025.98
-93.973506	43.925575	33.14	15759	3	238	17.8	1025.98
-93.973504	43.925521	33.61	15762	3	235	17.8	1026.31
-93.973503	43.925468	34.32	15765	3	233	17.8	1026.64
-93.973502	43.925415	34.51	15768	3	233	17.8	1027.3
-93.973502	43.925363	32.45	15771	3	227	17.3	1028.61
-93.973501	43.925311	35.15	15774	3	222	16.6	1029.92
-93.973502	43.925259	31.31	15777	3	225	16.1	1030.9
-93.973501	43.925206	31.52	15780	3	229	16.1	1031.56
-93.9735	43.925152	31.4	15783	3	232	16	1031.89
-93.9735	43.925096	31.97	15786	3	242	16.4	1032.22
-93.9735	43.92504	32.15	15789	3	243	16.5	1031.89
-93.9735	43.924987	31.49	15792	3	226	16.7	1032.87
-93.973498	43.924932	31.62	15795	3	231	16.9	1033.2
-93.973497	43.924878	32.47	15798	3	233	16.8	1033.53
-93.973497	43.924824	32.2	15801	3	236	16.6	1033.86
-93.973497	43.924771	31.08	15804	3	236	16.7	1034.51
-93.973497	43.924718	29.3	15807	3	227	16.9	1035.17
-93.973497	43.924667	28.97	15810	3	224	16.4	1036.48
-93.973498	43.924614	29.56	15813	3	222	16.4	1036.81
-93.973499	43.924561	25.85	15816	3	229	16.3	1037.79
-93.973498	43.924509	26.7	15819	3	229	16.1	1038.78
-93.973497	43.924457	23.89	15822	3	225	16.2	1039.76
-93.973497	43.924406	23.51	15825	3	223	16.2	1041.07
-93.973497	43.924355	25.77	15828	3	227	16.8	1042.38
-93.973498	43.924305	24.85	15831	3	220	16.4	1044.02
-93.973498	43.924255	21.93	15834	3	221	17.4	1045.99
-93.973498	43.924205	22.24	15837	3	216	16.8	1047.3
-93.9735	43.924154	27.66	15840	3	223	17	1048.62
-93.973499	43.924101	28.82	15843	3	224	16.8	1049.27
-93.973498	43.924049	27.08	15846	3	228	16.7	1050.58
-93.973497	43.923996	27.45	15849	3	229	16.5	1051.24
-93.973495	43.923943	20.9	15852	3	233	16.5	1052.22
-93.973497	43.923901	17.97	15855	3	226	16.5	1052.55
-93.973501	43.923867	19.12	15858	3	142	16.1	1053.54
-93.973507	43.923833	20.88	15861	3	146	15.9	1053.54
-93.973507	43.923797	24.73	15864	3	145	15.9	1054.19
-93.973505	43.923749	26.69	15867	3	182	16	1054.52
-93.973503	43.923699	28.49	15870	3	220	15.7	1055.18
-93.973503	43.92365	30.37	15873	3	216	15.9	1055.83
-93.973502	43.923599	30.54	15876	3	217	15.9	1056.16
-93.973501	43.923547	30.98	15879	3	221	15.8	1056.49
-93.973501	43.923494	31.98	15882	3	231	15.7	1057.14
-93.9735	43.923441	30.04	15885	3	227	15.9	1057.14
-93.973499	43.923387	29.81	15888	3	233	15.5	1057.47
-93.973499	43.923334	29.67	15891	3	230	15.4	1057.47
-93.9735	43.92328	28.35	15894	3	226	15.7	1057.8
-93.973501	43.923227	30.34	15897	3	236	15.6	1057.47
-93.9735	43.923173	31.3	15900	3	226	16	1057.8
-93.9735	43.923118	32.63	15903	3	239	15.9	1057.47
-93.973501	43.923065	33.05	15906	3	232	15.9	1057.8
-93.973501	43.923011	32.59	15909	3	235	16	1058.13
-93.973502	43.922958	32.08	15912	3	233	16.1	1058.46
-93.973503	43.922906	32.94	15915	3	227	15.9	1058.46
-93.973504	43.922852	34.52	15918	3	231	16	1058.78
-93.973503	43.922798	34.14	15921	3	232	16.5	1058.78
-93.973502	43.922746	31.23	15924	3	233	16.4	1059.11
-93.973502	43.922692	31.13	15927	3	226	16.2	1059.11
-93.973504	43.922637	32.6	15930	3	239	16.1	1059.44
-93.973505	43.922583	32.58	15933	3	238	15.6	1059.11
-93.973505	43.922529	30.55	15936	3	236	15.7	1059.44
-93.973504	43.922475	31.45	15939	3	233	15.8	1059.44
-93.973504	43.922421	30.33	15942	3	235	15.8	1059.44
-93.973504	43.922367	30.78	15945	3	235	15.5	1059.44
-93.973504	43.922312	29.72	15948	3	236	15.4	1059.44
-93.973502	43.922257	30.52	15951	3	232	15.5	1059.11
-93.973502	43.922202	31.06	15954	3	238	15.2	1059.11
-93.973502	43.922147	32.02	15957	3	241	15.5	1058.78
-93.973501	43.922093	31.59	15960	3	236	15.8	1059.11
-93.9735	43.922038	31.07	15963	3	235	15.5	1058.78
-93.973499	43.921983	32.93	15966	3	237	15.5	1058.78
-93.973498	43.921928	31.89	15969	3	240	15.6	1058.46
-93.973497	43.921874	30.88	15972	3	236	15.9	1058.13
-93.973497	43.92182	30.06	15975	3	232	15.4	1058.13
-93.973497	43.921766	29.95	15978	3	235	15.2	1058.13
-93.973498	43.921711	28.04	15981	3	237	15.4	1058.13
-93.973497	43.921657	29.76	15984	3	238	15.1	1057.8
-93.973497	43.921603	29.01	15987	3	235	15.8	1057.47
-93.973496	43.92155	29.13	15990	3	235	15.5	1057.47
-93.973495	43.921496	27.56	15993	3	235	15.4	1057.47
-93.973496	43.921442	27.09	15996	3	233	15.3	1057.47
-93.973496	43.921387	23.7	15999	3	236	15.6	1057.14
-93.973495	43.921334	23.1	16002	3	230	14.9	1057.14
-93.973494	43.921279	22.43	16005	3	235	15.3	1056.82
-93.973495	43.921225	24.62	16008	3	238	15.5	1056.82
-93.973495	43.921171	22.24	16011	3	228	15.7	1057.14
-93.973494	43.921116	15.05	16014	3	239	15.9	1056.82
-93.973495	43.921063	5.83	16017	3	232	15.9	1056.82
-93.97361	43.921116	29.21	16041	3	206	15.5	1057.14
-93.973609	43.92117	31.43	16044	3	235	15.2	1057.14
-93.973609	43.921224	31.42	16047	3	229	15.2	1057.14
-93.973609	43.921281	31.9	16050	3	239	15.4	1057.8
-93.97361	43.921337	30.47	16053	3	242	15.5	1057.8
-93.97361	43.921393	32	16056	3	243	15.7	1058.13
-93.973611	43.921449	33.24	16059	3	244	15.6	1058.13
-93.973611	43.921505	33.01	16062	3	247	16	1057.8
-93.973612	43.921561	34.77	16065	3	243	15.7	1057.8
-93.973613	43.921617	36.06	16068	3	244	15.7	1057.8
-93.973614	43.921673	35.16	16071	3	242	15.9	1058.13
-93.973615	43.921728	34.38	16074	3	242	15.6	1058.13
-93.973614	43.921783	36.76	16077	3	237	15.7	1058.46
-93.973613	43.92184	33.94	16080	3	245	15.8	1058.78
-93.973613	43.921896	35.98	16083	3	244	15.6	1058.46
-93.973614	43.921952	34.12	16086	3	244	15.9	1058.78
-93.973616	43.922008	34.81	16089	3	243	16.2	1058.78
-93.973617	43.922064	33.44	16092	3	240	16.2	1058.78
-93.973617	43.922121	35.39	16095	3	242	15.9	1059.11
-93.973618	43.922177	36.71	16098	3	242	16.1	1059.77
-93.973618	43.922235	36.55	16101	3	245	16.1	1059.77
-93.97362	43.922292	33.76	16104	3	250	16.1	1059.44
-93.97362	43.922348	35.47	16107	3	246	16	1059.44
-93.973622	43.922404	38.48	16110	3	245	16	1059.11
-93.973622	43.922461	34.64	16113	3	241	16.5	1059.11
-93.973623	43.922518	36.63	16116	3	248	16.6	1059.11
-93.973623	43.922575	34.63	16119	3	245	16.4	1059.11
-93.973622	43.922633	37.33	16122	3	252	16.7	1058.78
-93.97362	43.92269	38.15	16125	3	247	16.7	1059.11
-93.97362	43.922747	34.97	16128	3	247	16.6	1058.78
-93.973621	43.922803	35.22	16131	3	242	16.7	1058.78
-93.973622	43.92286	37.16	16134	3	245	16.9	1058.78
-93.973621	43.922918	38.99	16137	3	247	16.6	1058.46
-93.973619	43.922975	37.17	16140	3	246	16.3	1058.13
-93.973618	43.923033	35.68	16143	3	248	16.3	1057.8
-93.973618	43.92309	36.03	16146	3	250	16.3	1057.8
-93.973619	43.923148	33.87	16149	3	250	16.5	1057.8
-93.97362	43.923205	35.28	16152	3	248	16.2	1057.47
