"year"	"yor"	"loc"	"env"	"rep"	"gen"	"daystoflower"	"plantheight"	"earheight"	"population"	"lodged"	"moisture"	"testweight"	"yield"
2009	2009	"DU"	"2009DU"	"R2"	"1420V"	66	271.78	101.6	82799.9434	0	19.6	73.1016	17.05429827
2009	2009	"DU"	"2009DU"	"R3"	"1420V"	66	264.16	121.92	74519.45485	1	19.2	72.9729	15.34258939
2009	2009	"DU"	"2009DU"	"R4"	"1420V"	69	246.38	99.06	70380.4461	0	NA	74.3886	16.83844472
2009	2009	"DU"	"2009DU"	"R1"	"9640VT3"	65	261.62	121.92	76175.05835	1	17.3	76.1904	15.92402433
2009	2009	"DU"	"2009DU"	"R2"	"9640VT3"	66	264.16	114.3	81972.14165	3	17.7	76.0617	16.87175216
2009	2009	"DU"	"2009DU"	"R3"	"9640VT3"	66	274.32	121.92	73691.6531	1	17.1	76.0617	15.40956002
2009	2009	"DU"	"2009DU"	"R4"	"9640VT3"	69	246.38	109.22	70380.4461	1	18.8	74.3886	17.22399278
2009	2009	"DU"	"2009DU"	"R1"	"9651VT3"	66	264.16	121.92	69550.1733	0	18.8	74.646	14.98523481
2009	2009	"DU"	"2009DU"	"R2"	"9651VT3"	66	274.32	119.38	75347.2566	3	18.4	74.7747	16.32909438
2009	2009	"DU"	"2009DU"	"R3"	"9651VT3"	66	274.32	121.92	73691.6531	4	18.3	74.3886	16.16744879
2009	2009	"DU"	"2009DU"	"R4"	"9651VT3"	66	259.08	119.38	75347.2566	0	19.3	73.4877	17.18970702
2009	2008	"DU"	"2009DU"	"R1"	"9674VT3"	66	287.02	106.68	68722.37155	2	18.7	73.1016	12.90678834
2009	2008	"DU"	"2009DU"	"R2"	"9674VT3"	71	284.48	119.38	79486.26535	2	18.2	72.7155	12.25864959
2009	2008	"DU"	"2009DU"	"R3"	"9674VT3"	67	297.18	132.08	74519.45485	12	18.5	73.359	14.09829639
2009	2008	"DU"	"2009DU"	"R4"	"9674VT3"	68	264.16	129.54	70380.4461	4	18.8	71.9433	16.79068479
2009	2008	"DU"	"2009DU"	"R1"	"27Z07"	70	284.48	121.92	70380.4461	2	17.9	72.2007	15.55292876
2009	2008	"DU"	"2009DU"	"R2"	"27Z07"	71	281.94	127	72036.0496	10	17.6	71.6859	13.74098628
2009	2008	"DU"	"2009DU"	"R3"	"27Z07"	69	302.26	127	78658.4636	0	17.6	71.4285	16.26932776
2009	2008	"DU"	"2009DU"	"R4"	"27Z07"	69	274.32	106.68	77002.8601	1	18.2	71.2998	18.98817533
2009	2008	"DU"	"2009DU"	"R1"	"27Z07"	69	289.56	119.38	66238.9663	10	17	75.6756	15.20669148
2009	2008	"DU"	"2009DU"	"R2"	"27Z07"	71	279.4	132.08	73691.6531	25	17.8	71.5572	12.17237932
2009	2008	"DU"	"2009DU"	"R3"	"27Z07"	67	304.8	127	77830.66185	0	18.2	71.1711	17.82414926
2009	2008	"DU"	"2009DU"	"R4"	"27Z07"	69	276.86	119.38	67066.76805	1	18.3	70.6563	15.98579207
2009	2008	"DU"	"2009DU"	"R1"	"27Z07"	69	281.94	109.22	59616.5523	3	18.2	71.6859	14.25931941
2009	2008	"DU"	"2009DU"	"R2"	"27Z07"	69	281.94	124.46	79486.26535	5	18.1	72.2007	15.22367872
2009	2008	"DU"	"2009DU"	"R3"	"27Z07"	68	289.56	121.92	78658.4636	3	17.4	72.5868	16.74959524
2009	2008	"DU"	"2009DU"	"R4"	"27Z07"	71	289.56	127	70380.4461	5	18.2	71.1711	17.56951855
2009	2008	"HO"	"2009HO"	"R1"	"7505VT3"	68	231.14	68.58	64168.2264	0	12.2	77.7348	11.02992082
2009	2008	"HO"	"2009HO"	"R2"	"7505VT3"	69	231.14	83.82	68309.7062	0	12.4	76.4478	10.25815766
2009	2008	"HO"	"2009HO"	"R3"	"7505VT3"	68	215.9	88.9	66238.9663	0	12.1	77.22	10.58645161
2009	2008	"HO"	"2009HO"	"R4"	"7505VT3"	68	218.44	76.2	65549.54335	0	12.6	76.7052	9.068754482
2009	2009	"HO"	"2009HO"	"R1"	"8505VT3"	70	251.46	101.6	62789.3805	0	12.2	75.4182	11.06245745
2009	2009	"HO"	"2009HO"	"R2"	"8505VT3"	69	243.84	96.52	62789.3805	0	12.5	76.4478	11.05708409
2009	2009	"HO"	"2009HO"	"R3"	"8505VT3"	69	233.68	81.28	58650.37175	0	12.6	75.933	11.75699242
2009	2009	"HO"	"2009HO"	"R4"	"8505VT3"	71	236.22	81.28	60029.21765	0	12.6	75.4182	10.68817493
2009	2008	"HO"	"2009HO"	"R1"	"58P27"	70	236.22	81.28	65549.54335	0	15.1	70.5276	11.1375363
2009	2008	"HO"	"2009HO"	"R2"	"58P27"	70	226.06	88.9	66238.9663	0	14.1	77.0913	12.38285951
2009	2008	"HO"	"2009HO"	"R3"	"58P27"	71	223.52	68.58	64168.2264	0	14.2	72.9729	10.36532845
2009	2008	"HO"	"2009HO"	"R4"	"58P27"	71	223.52	91.44	65549.54335	0	14.1	75.0321	11.68254355
2009	2009	"HO"	"2009HO"	"R1"	"58V50"	71	243.84	106.68	57269.0548	0	14.8	76.5765	12.34509774
2009	2009	"HO"	"2009HO"	"R2"	"58V50"	71	243.84	101.6	62789.3805	0	15.1	75.1608	11.73531368
2009	2009	"HO"	"2009HO"	"R3"	"58V50"	72	236.22	99.06	61410.5346	0	16	72.3294	10.77044297
2009	2009	"HO"	"2009HO"	"R4"	"58V50"	72	236.22	86.36	65549.54335	0	16.3	74.1312	10.94909802
2009	2009	"HO"	"2009HO"	"R1"	"58V72"	70	269.24	88.9	61410.5346	0	13.8	71.0424	12.0108375
2009	2009	"HO"	"2009HO"	"R2"	"58V72"	71	248.92	76.2	61410.5346	0	12.9	71.1711	12.55584474
2009	2009	"HO"	"2009HO"	"R3"	"58V72"	71	241.3	83.82	64168.2264	0	NA	NA	NA
2009	2009	"HO"	"2009HO"	"R4"	"58V72"	72	238.76	83.82	64168.2264	0	12.3	72.2007	10.56236412
2009	2009	"HO"	"2009HO"	"R1"	"58V24"	72	261.62	88.9	61410.5346	0	13.8	70.0128	12.52193697
2009	2009	"HO"	"2009HO"	"R2"	"58V24"	73	261.62	101.6	62789.3805	0	14.3	69.6267	11.62358479
2009	2009	"HO"	"2009HO"	"R3"	"58V24"	73	259.08	88.9	64168.2264	0	13.6	63.9639	10.4698311
2009	2009	"HO"	"2009HO"	"R4"	"58V24"	73	243.84	88.9	62099.95755	0	13.8	69.6267	11.14835715
2009	2006	"HO"	"2009HO"	"R1"	"DKC6723RR2YGCB"	70	243.84	91.44	61410.5346	0	16.1	75.933	11.06853492
2009	2006	"HO"	"2009HO"	"R2"	"DKC6723RR2YGCB"	71	236.22	93.98	64860.1204	0	16.9	69.3693	9.946762004
2009	2006	"HO"	"2009HO"	"R3"	"DKC6723RR2YGCB"	71	226.06	73.66	65549.54335	0	16.7	75.2895	10.98937972
2009	2006	"HO"	"2009HO"	"R4"	"DKC6723RR2YGCB"	71	236.22	83.82	66238.9663	0	15.9	79.6653	12.09221616
2009	2008	"HO"	"2009HO"	"R1"	"DKC6787RR2YGCB"	71	259.08	104.14	66238.9663	0	17.6	74.3886	11.6951061
2009	2008	"HO"	"2009HO"	"R2"	"DKC6787RR2YGCB"	71	248.92	91.44	66928.38925	0	17.3	75.0321	11.09410471
2009	2008	"HO"	"2009HO"	"R3"	"DKC6787RR2YGCB"	71	236.22	96.52	63478.80345	0	15.9	74.0025	10.72093391
2009	2008	"HO"	"2009HO"	"R4"	"DKC6787RR2YGCB"	71	233.68	76.2	62789.3805	0	16	NA	NA
2009	2009	"HO"	"2009HO"	"R1"	"DKC6806RR2YGCB"	68	215.9	76.2	64168.2264	0	13.1	75.6756	10.11177983
2009	2009	"HO"	"2009HO"	"R2"	"DKC6806RR2YGCB"	69	220.98	76.2	62789.3805	0	12.3	75.5469	10.5948637
2009	2009	"HO"	"2009HO"	"R3"	"DKC6806RR2YGCB"	69	218.44	88.9	62789.3805	0	12.1	74.646	10.22814093
2009	2009	"HO"	"2009HO"	"R4"	"DKC6806RR2YGCB"	71	205.74	71.12	65549.54335	0	12.9	71.4285	10.52237888
2009	2009	"HO"	"2009HO"	"R1"	"26R60"	71	251.46	93.98	61410.5346	0	11.9	73.6164	11.36143878
2009	2009	"HO"	"2009HO"	"R2"	"26R60"	72	259.08	83.82	62789.3805	0	12	72.9729	10.14194478
2009	2009	"HO"	"2009HO"	"R3"	"26R60"	72	243.84	83.82	60029.21765	0	12.1	72.8442	9.674388086
2009	2009	"HO"	"2009HO"	"R4"	"26R60"	71	248.92	83.82	61410.5346	0	12.4	74.5173	10.81002056
2009	2009	"HO"	"2009HO"	"R1"	"26HR50"	71	259.08	83.82	62789.3805	0	14.3	72.8442	11.87765221
2009	2009	"HO"	"2009HO"	"R2"	"26HR50"	71	248.92	81.28	65549.54335	0	14.2	70.785	11.03303366
2009	2009	"HO"	"2009HO"	"R3"	"26HR50"	72	236.22	76.2	63478.80345	0	13.4	75.6756	10.8149863
2009	2009	"HO"	"2009HO"	"R4"	"26HR50"	72	246.38	73.66	63478.80345	0	14.1	78.6357	12.63751986
2009	2009	"HO"	"2009HO"	"R1"	"26HR70"	72	264.16	96.52	61410.5346	0	12.7	75.1608	12.32586481
2009	2009	"HO"	"2009HO"	"R2"	"26HR70"	74	261.62	88.9	65549.54335	0	13.1	NA	9.371108065
2009	2009	"HO"	"2009HO"	"R3"	"26HR70"	74	251.46	83.82	66238.9663	0	12	70.1415	9.750615724
2009	2009	"HO"	"2009HO"	"R4"	"26HR70"	72	259.08	101.6	65549.54335	0	12.7	75.0321	10.70829724
2009	2009	"HO"	"2009HO"	"R1"	"28R30"	70	251.46	91.44	64168.2264	0	13.6	68.4684	10.98211641
2009	2009	"HO"	"2009HO"	"R2"	"28R30"	72	236.22	88.9	63478.80345	0	12.6	72.9729	9.263084937
2009	2009	"HO"	"2009HO"	"R3"	"28R30"	72	238.76	86.36	68309.7062	0	13	66.0231	9.865494521
2009	2009	"HO"	"2009HO"	"R4"	"28R30"	72	236.22	83.82	64860.1204	0	13.2	74.3886	10.51830254
2009	2009	"HO"	"2009HO"	"R1"	"28HR20"	73	259.08	99.06	63478.80345	0	14.2	77.4774	NA
2009	2009	"HO"	"2009HO"	"R2"	"28HR20"	75	259.08	76.2	66928.38925	0	13.7	77.22	11.1293095
2009	2009	"HO"	"2009HO"	"R3"	"28HR20"	76	254	81.28	66238.9663	0	14.2	77.22	11.95510276
2009	2009	"HO"	"2009HO"	"R4"	"28HR20"	76	254	86.36	66928.38925	0	13.4	71.8146	11.3605494
2009	2009	"HO"	"2009HO"	"R1"	"25HR49"	71	246.38	88.9	66238.9663	0	12.1	75.8043	10.94476228
2009	2009	"HO"	"2009HO"	"R2"	"25HR49"	72	256.54	96.52	64860.1204	0	12	75.5469	10.82677064
2009	2009	"HO"	"2009HO"	"R3"	"25HR49"	71	248.92	68.58	66238.9663	0	12	74.5173	10.46805233
2009	2009	"HO"	"2009HO"	"R4"	"25HR49"	73	248.92	60.96	63478.80345	0	11.7	NA	NA
2009	2009	"HO"	"2009HO"	"R1"	"25HR39"	71	264.16	106.68	52440.6231	0	12	76.7052	10.14194478
2009	2009	"HO"	"2009HO"	"R2"	"25HR39"	71	269.24	96.52	64168.2264	0	11.8	76.3191	10.75332232
2009	2009	"HO"	"2009HO"	"R3"	"25HR39"	72	243.84	83.82	64860.1204	0	12.2	NA	10.08635827
2009	2009	"HO"	"2009HO"	"R4"	"25HR39"	73	251.46	93.98	56579.63185	0	11.7	76.7052	10.27468538
2009	2009	"HO"	"2009HO"	"R1"	"N78N3000GT"	71	264.16	76.2	64860.1204	0	16.1	74.5173	11.59708855
2009	2009	"HO"	"2009HO"	"R2"	"N78N3000GT"	71	248.92	58.42	57958.47775	0	16.7	67.6962	10.31026074
2009	2009	"HO"	"2009HO"	"R3"	"N78N3000GT"	73	256.54	81.28	64860.1204	0	13.7	68.211	9.274424589
2009	2009	"HO"	"2009HO"	"R4"	"N78N3000GT"	72	256.54	86.36	60029.21765	0	15.6	67.0527	9.164066827
2009	2009	"HO"	"2009HO"	"R1"	"N82V3000GT"	71	256.54	96.52	68309.7062	0	12.7	74.5173	12.22881075
2009	2009	"HO"	"2009HO"	"R2"	"N82V3000GT"	72	269.24	86.36	59339.7947	0	13.1	73.6164	11.75413898
2009	2009	"HO"	"2009HO"	"R3"	"N82V3000GT"	73	254	83.82	64860.1204	0	13.1	73.7451	11.49651402
2009	2009	"HO"	"2009HO"	"R4"	"N82V3000GT"	72	256.54	91.44	67620.28325	0	13.1	73.6164	12.04396706
2009	2009	"HO"	"2009HO"	"R1"	"N78BCBLL"	71	256.54	101.6	66928.38925	0	15.5	75.8043	12.05578846
2009	2009	"HO"	"2009HO"	"R2"	"N78BCBLL"	71	231.14	93.98	61410.5346	0	13	72.5868	10.41357755
2009	2009	"HO"	"2009HO"	"R3"	"N78BCBLL"	71	233.68	91.44	64168.2264	0	14.5	75.0321	11.40635269
2009	2009	"HO"	"2009HO"	"R4"	"N78BCBLL"	71	231.14	93.98	61410.5346	2	12.6	75.933	11.49788515
2009	2008	"HO"	"2009HO"	"R1"	"N77P3000GT"	71	243.84	81.28	63478.80345	0	13.7	67.9536	10.23384782
2009	2008	"HO"	"2009HO"	"R2"	"N77P3000GT"	70	231.14	86.36	60029.21765	0	12.8	67.6962	10.34057393
2009	2008	"HO"	"2009HO"	"R3"	"N77P3000GT"	71	223.52	81.28	62789.3805	0	12.8	72.5868	10.85760262
2009	2008	"HO"	"2009HO"	"R4"	"N77P3000GT"	71	228.6	81.28	62789.3805	0	12.2	74.0025	10.86723762
2009	2008	"HO"	"2009HO"	"R1"	"TV26TR41"	71	251.46	76.2	60029.21765	0	15	72.9729	11.21365277
2009	2008	"HO"	"2009HO"	"R2"	"TV26TR41"	71	243.84	76.2	64168.2264	0	13.8	71.9433	11.4358506
2009	2008	"HO"	"2009HO"	"R3"	"TV26TR41"	71	241.3	88.9	61410.5346	0	14	72.7155	11.12249089
2009	2008	"HO"	"2009HO"	"R4"	"TV26TR41"	71	248.92	78.74	59339.7947	0	13.9	73.1016	11.51830393
2009	2009	"HO"	"2009HO"	"R1"	"TV27TR79"	74	243.84	109.22	63478.80345	0	13.8	76.1904	12.23444352
2009	2009	"HO"	"2009HO"	"R2"	"TV27TR79"	75	248.92	101.6	67620.28325	0	12.7	75.933	11.96999994
2009	2009	"HO"	"2009HO"	"R3"	"TV27TR79"	76	243.84	83.82	64860.1204	0	13.1	72.3294	10.75584224
2009	2009	"HO"	"2009HO"	"R4"	"TV27TR79"	74	246.38	93.98	65549.54335	0	12.6	76.3191	11.43310833
2009	2009	"HO"	"2009HO"	"R1"	"TV25TR29"	71	243.84	78.74	56579.63185	0	14.1	76.3191	12.1600317
2009	2009	"HO"	"2009HO"	"R2"	"TV25TR29"	71	226.06	71.12	67620.28325	0	15.2	72.2007	11.65864135
2009	2009	"HO"	"2009HO"	"R3"	"TV25TR29"	72	231.14	78.74	63478.80345	3	13.8	72.4581	11.14835715
2009	2009	"HO"	"2009HO"	"R4"	"TV25TR29"	72	223.52	81.28	68999.12915	0	14.3	72.9729	11.94116907
2009	2009	"HO"	"2009HO"	"R1"	"TV25TR59"	70	231.14	81.28	54508.89195	0	14.2	74.3886	12.36844407
2009	2009	"HO"	"2009HO"	"R2"	"TV25TR59"	70	228.6	73.66	68309.7062	0	14.1	68.5971	10.88672995
2009	2009	"HO"	"2009HO"	"R3"	"TV25TR59"	70	220.98	83.82	64860.1204	0	14.2	72.3294	11.16021561
2009	2009	"HO"	"2009HO"	"R4"	"TV25TR59"	71	220.98	88.9	66238.9663	0	13.8	73.359	11.02058228
2009	2009	"HO"	"2009HO"	"R1"	"1802VT3"	74	264.16	96.52	66238.9663	0	13.5	76.1904	12.27702279
2009	2009	"HO"	"2009HO"	"R2"	"1802VT3"	74	248.92	99.06	66928.38925	0	14.8	76.3191	12.3135246
2009	2009	"HO"	"2009HO"	"R3"	"1802VT3"	75	241.3	83.82	62789.3805	0	12.9	71.0424	10.78059677
2009	2009	"HO"	"2009HO"	"R4"	"1802VT3"	NA	238.76	91.44	64168.2264	0	13.8	76.0617	12.17055609
2009	2009	"HO"	"2009HO"	"R1"	"W4705VT3"	73	254	88.9	65549.54335	0	14.3	68.8545	12.25875335
2009	2009	"HO"	"2009HO"	"R2"	"W4705VT3"	72	243.84	88.9	62789.3805	0	14.8	68.5971	11.11374528
2009	2009	"HO"	"2009HO"	"R3"	"W4705VT3"	73	243.84	88.9	68999.12915	0	13.8	68.5971	11.65945662
2009	2009	"HO"	"2009HO"	"R4"	"W4705VT3"	73	254	88.9	68999.12915	0	13.4	69.6267	11.64937693
2009	2009	"HO"	"2009HO"	"R1"	"2G847"	67	220.98	88.9	65549.54335	0	11.6	76.5765	10.67942931
2009	2009	"HO"	"2009HO"	"R2"	"2G847"	69	218.44	83.82	63478.80345	0	12.5	75.0321	8.787301436
2009	2009	"HO"	"2009HO"	"R3"	"2G847"	69	218.44	78.74	66238.9663	0	12.4	77.0913	10.22569513
2009	2009	"HO"	"2009HO"	"R4"	"2G847"	72	210.82	76.2	66238.9663	0	12.5	69.498	9.241257968
2009	2008	"HO"	"2009HO"	"R1"	"2T804"	70	246.38	73.66	63478.80345	0	12.6	73.7451	11.65982719
2009	2008	"HO"	"2009HO"	"R2"	"2T804"	71	233.68	78.74	64860.1204	0	12.9	74.1312	10.45782441
2009	2008	"HO"	"2009HO"	"R3"	"2T804"	71	243.84	78.74	64860.1204	0	12.8	78.507	11.05148838
2009	2008	"HO"	"2009HO"	"R4"	"2T804"	71	223.52	83.82	60718.6406	0	13	74.3886	10.05893559
2009	2008	"HO"	"2009HO"	"R1"	"27Z07"	73	261.62	83.82	66238.9663	0	15.9	69.3693	11.99871964
2009	2008	"HO"	"2009HO"	"R2"	"27Z07"	72	243.84	88.9	63478.80345	0	15.8	70.1415	12.94906374
2009	2008	"HO"	"2009HO"	"R3"	"27Z07"	73	243.84	88.9	62099.95755	0	14.4	70.1415	12.18100635
2009	2008	"HO"	"2009HO"	"R4"	"27Z07"	73	241.3	78.74	64168.2264	0	15.5	68.211	10.89718022
2009	2008	"HO"	"2009HO"	"R1"	"27Z07"	72	261.62	81.28	63478.80345	0	15.8	70.5276	12.63703811
2009	2008	"HO"	"2009HO"	"R2"	"27Z07"	72	248.92	88.9	62789.3805	0	16	66.0231	10.2723878
2009	2008	"HO"	"2009HO"	"R3"	"27Z07"	72	248.92	78.74	69688.5521	0	16.1	69.3693	12.12564218
2009	2008	"HO"	"2009HO"	"R4"	"27Z07"	73	241.3	91.44	62099.95755	0	NA	70.0128	NA
2009	2009	"LE"	"2009LE"	"R1"	"1545VT3"	75	198.12	60.96	46433.50055	0	12	74.646	5.18728
2009	2009	"LE"	"2009LE"	"R2"	"1545VT3"	79	193.04	63.5	40522.74895	1	10.4	69.7554	3.41004
2009	2009	"LE"	"2009LE"	"R3"	"1545VT3"	75	170.18	50.8	39677.64985	5	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R4"	"1545VT3"	87	182.88	73.66	42210.4761	0	10.9	71.9433	3.83708
2009	2009	"LE"	"2009LE"	"R1"	"1646VT3"	82	190.5	71.12	42210.4761	1	11.2	68.8545	2.8574
2009	2009	"LE"	"2009LE"	"R2"	"1646VT3"	81	198.12	58.42	47276.1286	0	10.2	67.9536	2.52456
2009	2009	"LE"	"2009LE"	"R3"	"1646VT3"	78	180.34	58.42	48966.3268	0	11.9	69.6267	2.6376
2009	2009	"LE"	"2009LE"	"R4"	"1646VT3"	78	187.96	60.96	43900.6743	2	13.3	71.4285	2.86996
2009	2009	"LE"	"2009LE"	"R1"	"1655VT3"	76	187.96	71.12	45588.40145	0	11.8	73.7451	4.32064
2009	2009	"LE"	"2009LE"	"R2"	"1655VT3"	77	187.96	66.04	39677.64985	0	11.9	72.9729	4.35204
2009	2009	"LE"	"2009LE"	"R3"	"1655VT3"	79	193.04	66.04	48966.3268	0	13.2	74.646	4.87956
2009	2009	"LE"	"2009LE"	"R4"	"1655VT3"	79	182.88	73.66	46433.50055	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R1"	"BX990CV"	77	185.42	60.96	44743.30235	1	12.1	75.1608	3.94384
2009	2009	"LE"	"2009LE"	"R2"	"BX990CV"	NA	175.26	63.5	43055.5752	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R3"	"BX990CV"	NA	193.04	63.5	44743.30235	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R4"	"BX990CV"	75	NA	NA	38835.0218	2	11.5	68.8545	3.25304
2009	2009	"LE"	"2009LE"	"R1"	"BX992CV"	81	185.42	66.04	43055.5752	0	11.9	74.0025	3.79312
2009	2009	"LE"	"2009LE"	"R2"	"BX992CV"	81	182.88	71.12	40522.74895	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R3"	"BX992CV"	79	203.2	71.12	43900.6743	0	11.1	73.1016	4.1134
2009	2009	"LE"	"2009LE"	"R4"	"BX992CV"	79	182.88	66.04	44743.30235	1	NA	NA	NA
2009	2008	"LE"	"2009LE"	"R1"	"27Z07"	NA	187.96	71.12	46433.50055	1	10.5	69.498	3.16512
2009	2008	"LE"	"2009LE"	"R2"	"27Z07"	78	182.88	68.58	45588.40145	0	12.2	74.646	4.06316
2009	2008	"LE"	"2009LE"	"R3"	"27Z07"	78	195.58	76.2	48121.2277	2	11.2	66.4092	2.4178
2009	2008	"LE"	"2009LE"	"R4"	"27Z07"	88	182.88	66.04	44743.30235	0	10.7	70.5276	3.03952
2009	2009	"LE"	"2009LE"	"R1"	"26Y23"	75	198.12	76.2	46433.50055	0	10.8	71.2998	3.15256
2009	2009	"LE"	"2009LE"	"R2"	"26Y23"	77	175.26	58.42	45588.40145	0	11.1	72.5868	3.78684
2009	2009	"LE"	"2009LE"	"R3"	"26Y23"	74	193.04	50.8	43055.5752	1	10.6	70.785	3.28444
2009	2009	"LE"	"2009LE"	"R4"	"26Y23"	79	203.2	71.12	51496.682	0	11	72.5868	4.43996
2009	2008	"LE"	"2009LE"	"R1"	"MC590VT3"	82	193.04	68.58	42210.4761	2	11.4	69.7554	3.8936
2009	2008	"LE"	"2009LE"	"R2"	"MC590VT3"	82	198.12	71.12	43055.5752	0	12.6	73.7451	3.80568
2009	2008	"LE"	"2009LE"	"R3"	"MC590VT3"	82	185.42	68.58	41367.84805	0	11.7	70.1415	3.16512
2009	2008	"LE"	"2009LE"	"R4"	"MC590VT3"	82	195.58	71.12	47276.1286	0	10.6	69.6267	3.768
2009	2008	"LE"	"2009LE"	"R1"	"MC573VT3"	78	200.66	55.88	44743.30235	0	10.6	71.0424	3.00184
2009	2008	"LE"	"2009LE"	"R2"	"MC573VT3"	78	185.42	71.12	44743.30235	0	12.3	72.5868	4.05688
2009	2008	"LE"	"2009LE"	"R3"	"MC573VT3"	76	193.04	63.5	44743.30235	0	10.9	72.9729	4.48392
2009	2008	"LE"	"2009LE"	"R4"	"MC573VT3"	77	195.58	66.04	43900.6743	0	NA	NA	NA
2009	2006	"LE"	"2009LE"	"R1"	"DKC6723RR2YGCB"	78	195.58	66.04	35457.09645	4	11.5	68.8545	2.92648
2009	2006	"LE"	"2009LE"	"R2"	"DKC6723RR2YGCB"	78	198.12	68.58	43900.6743	0	12.3	73.359	4.37716
2009	2006	"LE"	"2009LE"	"R3"	"DKC6723RR2YGCB"	75	187.96	71.12	43900.6743	0	12.1	73.6164	4.38344
2009	2006	"LE"	"2009LE"	"R4"	"DKC6723RR2YGCB"	79	203.2	73.66	43900.6743	0	10.5	70.0128	3.65496
2009	2009	"LE"	"2009LE"	"R1"	"DKC6314VT3"	76	175.26	68.58	44743.30235	1	11	72.072	4.55928
2009	2009	"LE"	"2009LE"	"R2"	"DKC6314VT3"	78	182.88	68.58	43055.5752	0	11.3	71.5572	3.69892
2009	2009	"LE"	"2009LE"	"R3"	"DKC6314VT3"	78	182.88	66.04	43055.5752	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R4"	"DKC6314VT3"	NA	NA	NA	41367.84805	2	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R1"	"DKC6104VT3"	74	182.88	55.88	47276.1286	3	10.6	70.785	3.08348
2009	2009	"LE"	"2009LE"	"R2"	"DKC6104VT3"	75	177.8	60.96	43055.5752	0	11.2	72.9729	3.82452
2009	2009	"LE"	"2009LE"	"R3"	"DKC6104VT3"	78	167.64	55.88	40522.74895	2	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R4"	"DKC6104VT3"	77	162.56	50.8	38835.0218	0	12.8	75.8043	2.80716
2009	2009	"LE"	"2009LE"	"R1"	"2V732"	75	185.42	63.5	48121.2277	0	10	67.4388	2.61248
2009	2009	"LE"	"2009LE"	"R2"	"2V732"	82	187.96	76.2	45588.40145	0	13.7	74.5173	4.06944
2009	2009	"LE"	"2009LE"	"R3"	"2V732"	79	170.18	58.42	43055.5752	0	10.7	69.6267	3.60472
2009	2009	"LE"	"2009LE"	"R4"	"2V732"	79	162.56	63.5	40522.74895	6	11.2	73.1016	3.62356
2009	2008	"LE"	"2009LE"	"R1"	"2T804"	76	177.8	58.42	45588.40145	0	11.8	75.6756	3.32212
2009	2008	"LE"	"2009LE"	"R2"	"2T804"	81	175.26	60.96	44743.30235	0	12.2	72.2007	3.38492
2009	2008	"LE"	"2009LE"	"R3"	"2T804"	78	195.58	58.42	40522.74895	2	10.9	72.5868	3.59844
2009	2008	"LE"	"2009LE"	"R4"	"2T804"	NA	198.12	63.5	42210.4761	1	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R1"	"2T789"	78	187.96	71.12	45588.40145	0	11.3	71.6859	4.46508
2009	2009	"LE"	"2009LE"	"R2"	"2T789"	NA	175.26	63.5	43055.5752	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R3"	"2T789"	79	182.88	63.5	43055.5752	0	11.6	70.785	2.92648
2009	2009	"LE"	"2009LE"	"R4"	"2T789"	NA	187.96	76.2	43900.6743	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R1"	"2G847"	76	193.04	73.66	43900.6743	0	11.8	71.5572	3.3598
2009	2009	"LE"	"2009LE"	"R2"	"2G847"	77	172.72	60.96	43055.5752	0	11.8	71.4285	2.87624
2009	2009	"LE"	"2009LE"	"R3"	"2G847"	75	172.72	68.58	42210.4761	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R4"	"2G847"	76	154.94	66.04	37144.8236	0	10.4	70.785	3.12744
2009	2009	"LE"	"2009LE"	"R1"	"26R60"	75	195.58	50.8	43055.5752	1	11.3	71.8146	2.65644
2009	2009	"LE"	"2009LE"	"R2"	"26R60"	77	193.04	50.8	43900.6743	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R3"	"26R60"	79	187.96	60.96	37989.9227	1	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R4"	"26R60"	78	200.66	63.5	43055.5752	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R1"	"26HR50"	81	190.5	55.88	48121.2277	0	12.5	75.8043	3.0144
2009	2009	"LE"	"2009LE"	"R2"	"26HR50"	76	195.58	58.42	42210.4761	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R3"	"26HR50"	78	195.58	60.96	45588.40145	0	12.6	75.933	4.00036
2009	2009	"LE"	"2009LE"	"R4"	"26HR50"	NA	193.04	50.8	46433.50055	0	NA	NA	NA
2009	2009	"LE"	"2009LE"	"R1"	"26HR70"	81	203.2	78.74	43055.5752	0	11.8	72.4581	3.44144
2009	2009	"LE"	"2009LE"	"R2"	"26HR70"	81	198.12	68.58	46433.50055	0	12.1	71.2998	3.90616
