"year"	"gen"	"col"	"row"	"rep"	"date"	"y"
2003	"I.HARDY"	4	11	2	2003-12-08	8
2003	"VICTORIA"	4	12	2	2003-12-08	9
2003	"R.RUBY"	4	13	2	2003-12-08	9
2003	"CROP21"	4	14	2	2003-12-08	9
2003	"KOLIBRI"	4	15	2	2003-12-08	9
2003	"1245.4"	4	16	2	2003-12-08	9
2003	"993.3"	4	17	2	2003-12-08	9
2003	"J.BENNES"	4	18	2	2003-12-08	9
2003	"CROP26"	4	19	3	2003-12-08	9
2003	"SINORA"	4	20	3	2003-12-08	9
2003	"CROP25"	4	21	3	2003-12-08	9
2003	"GRANOLA"	4	22	3	2003-12-08	9
2003	"P.DELL"	4	23	3	2003-12-08	9
2003	"3175.2"	4	24	3	2003-12-08	9
2003	"4047.4"	4	25	3	2003-12-08	9
2003	"DESIREE"	4	26	3	2003-12-08	9
2003	"FRONIKA"	4	27	3	2003-12-08	9
2003	"CROP18"	4	28	4	2003-12-08	9
2003	"1013.10"	4	29	4	2003-12-08	9
2003	"SHEPODY"	4	30	4	2003-12-08	9
2003	"FORMOSA"	4	31	4	2003-12-08	9
2003	"1233.8"	4	32	4	2003-12-08	9
2003	"RUA"	4	33	4	2003-12-08	9
2003	"SPUNTA"	4	34	4	2003-12-08	9
2003	"ROCKET"	4	35	4	2003-12-08	9
2003	"DRAGA"	4	36	4	2003-12-08	9
2003	"MONDIAL"	5	1	1	2003-12-08	9
2003	"LISETA"	5	2	1	2003-12-08	7
2003	"CROP21"	5	3	1	2003-12-08	8
2003	"CROP15"	5	4	1	2003-12-08	8
2003	"PROCESSOR"	5	5	1	2003-12-08	8
2003	"BOLESTA"	5	6	1	2003-12-08	7
2003	"CROP18"	5	7	1	2003-12-08	7
2003	"KENNEBEC"	5	8	1	2003-12-08	8
2003	"FASAN"	5	9	1	2003-12-08	8
2003	"ROCKET"	5	10	2	2003-12-08	8
2003	"HERMES"	5	11	2	2003-12-08	9
2003	"RIVERINA.R"	5	12	2	2003-12-08	9
2003	"FORMOSA"	5	13	2	2003-12-08	9
2003	"KARAKA"	5	14	2	2003-12-08	9
2003	"SWIFT"	5	15	2	2003-12-08	9
2003	"MARLEN"	5	16	2	2003-12-08	9
2003	"IWA"	5	17	2	2003-12-08	9
2003	"3175.2"	5	18	2	2003-12-08	9
2003	"3097.5"	5	19	3	2003-12-08	9
2003	"1143.6"	5	20	3	2003-12-08	9
2003	"SAXON"	5	21	3	2003-12-08	9
2003	"FRISIA"	5	22	3	2003-12-08	9
2003	"FRASER"	5	23	3	2003-12-08	8
2003	"R.BURBANK"	5	24	3	2003-12-08	8
2003	"SHEPODY"	5	25	3	2003-12-08	9
2003	"993.3"	5	26	3	2003-12-08	9
2003	"981.4"	5	27	3	2003-12-08	9
2003	"R.RASCAL"	5	28	4	2003-12-08	9
2003	"89-33-1"	5	29	4	2003-12-08	9
2003	"CROP19"	5	30	4	2003-12-08	9
2003	"4013.3"	5	31	4	2003-12-08	9
2003	"AGRIA"	5	32	4	2003-12-08	9
2003	"CROP28"	5	33	4	2003-12-08	9
2003	"VICTORIA"	5	34	4	2003-12-08	9
2003	"NADINE"	5	35	4	2003-12-08	9
2003	"1235.2"	5	36	4	2003-12-08	9
2003	"MacRUSSET"	6	1	1	2003-12-08	9
2003	"FRISIA"	6	2	1	2003-12-08	7
2003	"R.RUBY"	6	3	1	2003-12-08	9
2003	"ROCKET"	6	4	1	2003-12-08	7
2003	"3097.5"	6	5	1	2003-12-08	8
2003	"SINORA"	6	6	1	2003-12-08	6
2003	"MILVA"	6	7	1	2003-12-08	7
2003	"4038.3"	6	8	1	2003-12-08	7
2003	"FIANNA"	6	9	1	2003-12-08	8
2003	"HORIZON"	6	10	2	2003-12-08	8
2003	"LISETA"	6	11	2	2003-12-08	8
2003	"DELIKAT"	6	12	2	2003-12-08	9
2003	"AGRIA"	6	13	2	2003-12-08	9
2003	"1229.9"	6	14	2	2003-12-08	9
2003	"SHEPODY"	6	15	2	2003-12-08	9
2003	"SPEY"	6	16	2	2003-12-08	9
2003	"CROP17"	6	17	2	2003-12-08	9
2003	"1222.1"	6	18	2	2003-12-08	9
2003	"1235.2"	6	19	3	2003-12-08	9
2003	"1013.10"	6	20	3	2003-12-08	9
2003	"R.RUSSET"	6	21	3	2003-12-08	9
2003	"FASAN"	6	22	3	2003-12-08	9
2003	"M.ANCHOR"	6	23	3	2003-12-08	9
2003	"LAURA"	6	24	3	2003-12-08	9
2003	"ALBATROS"	6	25	3	2003-12-08	9
2003	"3144.1"	6	26	3	2003-12-08	9
2003	"MARLEN"	6	27	3	2003-12-08	9
2003	"IWA"	6	28	4	2003-12-08	9
2003	"1143.6"	6	29	4	2003-12-08	9
2003	"CROP21"	6	30	4	2003-12-08	9
2003	"CROP23"	6	31	4	2003-12-08	9
2003	"FRASER"	6	32	4	2003-12-08	9
2003	"KENNEBEC"	6	33	4	2003-12-08	9
2003	"SHINE"	6	34	4	2003-12-08	9
2003	"CROP26"	6	35	4	2003-12-08	9
2003	"4047.8"	6	36	4	2003-12-08	9
2003	"RUA"	7	1	1	2003-12-08	9
2003	"3176.2"	7	2	1	2003-12-08	7
2003	"CROP23"	7	3	1	2003-12-08	8
2003	"KIWITEA"	7	4	1	2003-12-08	8
2003	"1013.10"	7	5	1	2003-12-08	8
2003	"KOLIBRI"	7	6	1	2003-12-08	7
2003	"981.4"	7	7	1	2003-12-08	7
2003	"AGRIA"	7	8	1	2003-12-08	8
2003	"3175.2"	7	9	1	2003-12-08	8
2003	"CROP20"	7	10	2	2003-12-08	9
2003	"4047.8"	7	11	2	2003-12-08	9
2003	"FIANNA"	7	12	2	2003-12-08	9
2003	"CROP16"	7	13	2	2003-12-08	8
2003	"NADINE"	7	14	2	2003-12-08	8
2003	"4023.2"	7	15	2	2003-12-08	9
2003	"FRONIKA"	7	16	2	2003-12-08	9
2003	"DRAGA"	7	17	2	2003-12-08	9
2003	"PROCESSOR"	7	18	2	2003-12-08	9
2003	"1222.4"	7	19	3	2003-12-08	9
2003	"1233.8"	7	20	3	2003-12-08	9
2003	"MacRUSSET"	7	21	3	2003-12-08	9
2003	"3185.1"	7	22	3	2003-12-08	9
2003	"1245.4"	7	23	3	2003-12-08	9
2003	"SPUNTA"	7	24	3	2003-12-08	9
2003	"DRIVER"	7	25	3	2003-12-08	9
2003	"KENNEBEC"	7	26	3	2003-12-08	9
2003	"4013.3"	7	27	3	2003-12-08	9
2003	"989.10"	7	28	4	2003-12-08	9
2003	"HERMES"	7	29	4	2003-12-08	9
2003	"W.DELIGHT"	7	30	4	2003-12-08	9
2003	"LAURA"	7	31	4	2003-12-08	9
2003	"GRANOLA"	7	32	4	2003-12-08	9
2003	"R.RUBY"	7	33	4	2003-12-08	9
2003	"CROP15"	7	34	4	2003-12-08	9
2003	"SAXON"	7	35	4	2003-12-08	9
2003	"1229.9"	7	36	4	2003-12-08	9
2003	"HORIZON"	8	1	1	2003-12-08	9
2003	"KARAKA"	8	2	1	2003-12-08	8
2003	"REDKING"	8	3	1	2003-12-08	7
2003	"CROP26"	8	4	1	2003-12-08	8
2003	"CROP19"	8	5	1	2003-12-08	8
2003	"DRAGA"	8	6	1	2003-12-08	7
2003	"ALBATROS"	8	7	1	2003-12-08	8
2003	"989.10"	8	8	1	2003-12-08	8
2003	"1245.4"	8	9	1	2003-12-08	8
2003	"CROP28"	8	10	2	2003-12-08	8
2003	"R.RUSSET"	8	11	2	2003-12-08	8
2003	"DRIVER"	8	12	2	2003-12-08	8
2003	"1143.6"	8	13	2	2003-12-08	9
2003	"DESIREE"	8	14	2	2003-12-08	9
2003	"4013.3"	8	15	2	2003-12-08	9
2003	"CROP18"	8	16	2	2003-12-08	9
2003	"SINORA"	8	17	2	2003-12-08	8
2003	"KIWITEA"	8	18	2	2003-12-08	9
2003	"1229.9"	8	19	3	2003-12-08	9
2003	"CROP16"	8	20	3	2003-12-08	9
2003	"PROCESSOR"	8	21	3	2003-12-08	9
2003	"KOLIBRI"	8	22	3	2003-12-08	8
2003	"ROCKET"	8	23	3	2003-12-08	8
2003	"I.HARDY"	8	24	3	2003-12-08	9
2003	"2000A"	8	25	3	2003-12-08	9
2003	"R.RASCAL"	8	26	3	2003-12-08	9
2003	"W.DELIGHT"	8	27	3	2003-12-08	9
2003	"DELIKAT"	8	28	4	2003-12-08	9
2003	"3185.1"	8	29	4	2003-12-08	9
2003	"3176.2"	8	30	4	2003-12-08	9
2003	"FRONIKA"	8	31	4	2003-12-08	9
2003	"L.ROSETTA"	8	32	4	2003-12-08	9
2003	"CROP25"	8	33	4	2003-12-08	9
2003	"RIVERINA.R"	8	34	4	2003-12-08	9
2003	"BOLESTA"	8	35	4	2003-12-08	9
2003	"MILVA"	8	36	4	2003-12-08	9
2003	"J.BENNES"	9	1	1	2003-12-08	9
2003	"DESIREE"	9	2	1	2003-12-08	8
2003	"89-33-1"	9	3	1	2003-12-08	8
2003	"3185.1"	9	4	1	2003-12-08	9
2003	"IWA"	9	5	1	2003-12-08	8
2003	"LAURA"	9	6	1	2003-12-08	9
2003	"CROP16"	9	7	1	2003-12-08	8
2003	"CROP22"	9	8	1	2003-12-08	8
2003	"SHEPODY"	9	9	1	2003-12-08	8
2003	"1222.4"	9	10	2	2003-12-08	9
2003	"P.DELL"	9	11	2	2003-12-08	9
2003	"1013.10"	9	12	2	2003-12-08	9
2003	"M.ANCHOR"	9	13	2	2003-12-08	9
2003	"R.BURBANK"	9	14	2	2003-12-08	9
2003	"BOLESTA"	9	15	2	2003-12-08	9
2003	"FRISIA"	9	16	2	2003-12-08	9
2003	"SHINE"	9	17	2	2003-12-08	9
2003	"989.10"	9	18	2	2003-12-08	9
2003	"RIVERINA.R"	9	19	3	2003-12-08	9
2003	"94-2-9"	9	20	3	2003-12-08	9
2003	"SPEY"	9	21	3	2003-12-08	9
2003	"4038.3"	9	22	3	2003-12-08	9
2003	"NADINE"	9	23	3	2003-12-08	9
2003	"CROP19"	9	24	3	2003-12-08	9
2003	"CROP23"	9	25	3	2003-12-08	9
2003	"SWIFT"	9	26	3	2003-12-08	9
2003	"LISETA"	9	27	3	2003-12-08	9
2003	"4047.4"	9	28	4	2003-12-08	9
2003	"993.3"	9	29	4	2003-12-08	9
2003	"CROP27"	9	30	4	2003-12-08	9
2003	"MONDIAL"	9	31	4	2003-12-08	9
2003	"FIANNA"	9	32	4	2003-12-08	9
2003	"MARLEN"	9	33	4	2003-12-08	9
2003	"REDKING"	9	34	4	2003-12-08	9
2003	"R.RUSSET"	9	35	4	2003-12-08	8
2003	"KOLIBRI"	9	36	4	2003-12-08	9
2003	"SWIFT"	10	1	1	2003-12-08	9
2003	"1233.8"	10	2	1	2003-12-08	8
2003	"CROP20"	10	3	1	2003-12-08	9
2003	"4047.4"	10	4	1	2003-12-08	9
2003	"1229.9"	10	5	1	2003-12-08	9
2003	"SAXON"	10	6	1	2003-12-08	8
2003	"CROP28"	10	7	1	2003-12-08	8
2003	"I.HARDY"	10	8	1	2003-12-08	8
2003	"SHINE"	10	9	1	2003-12-08	8
2003	"GRANOLA"	10	10	2	2003-12-08	9
2003	"R.RASCAL"	10	11	2	2003-12-08	9
2003	"CROP22"	10	12	2	2003-12-08	9
2003	"CROP27"	10	13	2	2003-12-08	9
2003	"MacRUSSET"	10	14	2	2003-12-08	9
2003	"CROP26"	10	15	2	2003-12-08	9
2003	"CROP23"	10	16	2	2003-12-08	9
2003	"L.ROSETTA"	10	17	2	2003-12-08	9
2003	"FASAN"	10	18	2	2003-12-08	9
2003	"RUA"	10	19	3	2003-12-08	9
2003	"4047.8"	10	20	3	2003-12-08	9
2003	"3176.2"	10	21	3	2003-12-08	9
2003	"4025.6"	10	22	3	2003-12-08	9
2003	"CROP17"	10	23	3	2003-12-08	9
2003	"CROP18"	10	24	3	2003-12-08	8
2003	"VICTORIA"	10	25	3	2003-12-08	9
2003	"989.10"	10	26	3	2003-12-08	9
2003	"R.RUBY"	10	27	3	2003-12-08	9
2003	"KARAKA"	10	28	4	2003-12-08	9
2003	"4038.3"	10	29	4	2003-12-08	9
2003	"P.DELL"	10	30	4	2003-12-08	9
2003	"HORIZON"	10	31	4	2003-12-08	9
2003	"R.BURBANK"	10	32	4	2003-12-08	9
2003	"PROCESSOR"	10	33	4	2003-12-08	9
2003	"2000A"	10	34	4	2003-12-08	9
2003	"J.BENNES"	10	35	4	2003-12-08	9
2003	"DRIVER"	10	36	4	2003-12-08	9
2003	"M.ANCHOR"	1	1	1	2003-12-15	7
2003	"993.3"	1	2	1	2003-12-15	6
2003	"GRANOLA"	1	3	1	2003-12-15	6
2003	"4047.8"	1	4	1	2003-12-15	7
2003	"4013.3"	1	5	1	2003-12-15	7
2003	"RIVERINA.R"	1	6	1	2003-12-15	5
2003	"1222.1"	1	7	1	2003-12-15	7
2003	"2000A"	1	8	1	2003-12-15	8
2003	"CROP25"	1	9	1	2003-12-15	7
2003	"3176.2"	1	10	2	2003-12-15	7
2003	"3097.5"	1	11	2	2003-12-15	8
2003	"KENNEBEC"	1	12	2	2003-12-15	7
2003	"4047.4"	1	13	2	2003-12-15	7
2003	"ALBATROS"	1	14	2	2003-12-15	8
2003	"SPUNTA"	1	15	2	2003-12-15	8
2003	"89-33-1"	1	16	2	2003-12-15	8
2003	"4025.6"	1	17	2	2003-12-15	8
2003	"W.DELIGHT"	1	18	2	2003-12-15	8
2003	"J.BENNES"	1	19	3	2003-12-15	7
2003	"KARAKA"	1	20	3	2003-12-15	8
2003	"CROP27"	1	21	3	2003-12-15	7
2003	"DELIKAT"	1	22	3	2003-12-15	6
2003	"KIWITEA"	1	23	3	2003-12-15	6
2003	"L.ROSETTA"	1	24	3	2003-12-15	7
2003	"CROP20"	1	25	3	2003-12-15	8
2003	"CROP15"	1	26	3	2003-12-15	8
2003	"DRAGA"	1	27	3	2003-12-15	8
2003	"3144.1"	1	28	4	2003-12-15	8
2003	"MacRUSSET"	1	29	4	2003-12-15	7
2003	"1222.4"	1	30	4	2003-12-15	9
2003	"I.HARDY"	1	31	4	2003-12-15	8
2003	"LISETA"	1	32	4	2003-12-15	8
2003	"CROP17"	1	33	4	2003-12-15	9
2003	"DESIREE"	1	34	4	2003-12-15	8
2003	"MOONLIGHT"	1	35	4	2003-12-15	9
2003	"3175.2"	1	36	4	2003-12-15	9
2003	"FRONIKA"	2	1	1	2003-12-15	7
2003	"1235.2"	2	2	1	2003-12-15	6
2003	"SPUNTA"	2	3	1	2003-12-15	6
2003	"R.BURBANK"	2	4	1	2003-12-15	5
2003	"HERMES"	2	5	1	2003-12-15	6
2003	"CROP17"	2	6	1	2003-12-15	5
2003	"CROP27"	2	7	1	2003-12-15	5
2003	"R.RUSSET"	2	8	1	2003-12-15	4
2003	"94-2-9"	2	9	1	2003-12-15	5
2003	"FRASER"	2	10	2	2003-12-15	7
2003	"3185.1"	2	11	2	2003-12-15	7
2003	"SAXON"	2	12	2	2003-12-15	7
2003	"CROP19"	2	13	2	2003-12-15	7
2003	"RUA"	2	14	2	2003-12-15	8
2003	"3144.1"	2	15	2	2003-12-15	9
2003	"2000A"	2	16	2	2003-12-15	8
2003	"MONDIAL"	2	17	2	2003-12-15	8
2003	"MILVA"	2	18	2	2003-12-15	8
2003	"FIANNA"	2	19	3	2003-12-15	8
2003	"MOONLIGHT"	2	20	3	2003-12-15	9
2003	"IWA"	2	21	3	2003-12-15	7
2003	"CROP28"	2	22	3	2003-12-15	8
2003	"REDKING"	2	23	3	2003-12-15	6
2003	"1222.1"	2	24	3	2003-12-15	8
2003	"BOLESTA"	2	25	3	2003-12-15	8
2003	"FORMOSA"	2	26	3	2003-12-15	8
2003	"CROP22"	2	27	3	2003-12-15	8
2003	"981.4"	2	28	4	2003-12-15	8
2003	"CROP20"	2	29	4	2003-12-15	8
2003	"SINORA"	2	30	4	2003-12-15	8
2003	"3097.5"	2	31	4	2003-12-15	8
2003	"1245.4"	2	32	4	2003-12-15	8
2003	"4023.2"	2	33	4	2003-12-15	8
2003	"FASAN"	2	34	4	2003-12-15	8
2003	"M.ANCHOR"	2	35	4	2003-12-15	8
2003	"SPEY"	2	36	4	2003-12-15	9
2003	"VICTORIA"	3	1	1	2003-12-15	7
2003	"W.DELIGHT"	3	2	1	2003-12-15	6
2003	"3144.1"	3	3	1	2003-12-15	6
2003	"SPEY"	3	4	1	2003-12-15	6
2003	"L.ROSETTA"	3	5	1	2003-12-15	3
2003	"1143.6"	3	6	1	2003-12-15	6
2003	"P.DELL"	3	7	1	2003-12-15	9
2003	"NADINE"	3	8	1	2003-12-15	6
2003	"FORMOSA"	3	9	1	2003-12-15	7
2003	"LAURA"	3	10	2	2003-12-15	7
2003	"REDKING"	3	11	2	2003-12-15	5
2003	"981.4"	3	12	2	2003-12-15	7
2003	"CROP15"	3	13	2	2003-12-15	8
2003	"CROP25"	3	14	2	2003-12-15	8
2003	"4038.3"	3	15	2	2003-12-15	8
2003	"MOONLIGHT"	3	16	2	2003-12-15	9
2003	"1235.2"	3	17	2	2003-12-15	8
2003	"1233.8"	3	18	2	2003-12-15	7
2003	"AGRIA"	3	19	3	2003-12-15	8
2003	"MONDIAL"	3	20	3	2003-12-15	8
2003	"HORIZON"	3	21	3	2003-12-15	7
2003	"CROP21"	3	22	3	2003-12-15	8
2003	"89-33-1"	3	23	3	2003-12-15	6
2003	"4023.2"	3	24	3	2003-12-15	7
2003	"HERMES"	3	25	3	2003-12-15	8
2003	"MILVA"	3	26	3	2003-12-15	8
2003	"SHINE"	3	27	3	2003-12-15	8
2003	"94-2-9"	3	28	4	2003-12-15	8
2003	"1222.1"	3	29	4	2003-12-15	7
2003	"SWIFT"	3	30	4	2003-12-15	8
2003	"KIWITEA"	3	31	4	2003-12-15	8
2003	"ALBATROS"	3	32	4	2003-12-15	9
2003	"FRISIA"	3	33	4	2003-12-15	8
2003	"CROP16"	3	34	4	2003-12-15	9
2003	"4025.6"	3	35	4	2003-12-15	9
2003	"CROP22"	3	36	4	2003-12-15	8
2003	"DELIKAT"	4	1	1	2003-12-15	7
2003	"4023.2"	4	2	1	2003-12-15	5
2003	"DRIVER"	4	3	1	2003-12-15	6
2003	"MARLEN"	4	4	1	2003-12-15	6
2003	"MOONLIGHT"	4	5	1	2003-12-15	9
2003	"R.RASCAL"	4	6	1	2003-12-15	8
2003	"1222.4"	4	7	1	2003-12-15	7
2003	"FRASER"	4	8	1	2003-12-15	7
2003	"4025.6"	4	9	1	2003-12-15	6
2003	"94-2-9"	4	10	2	2003-12-15	6
2003	"I.HARDY"	4	11	2	2003-12-15	7
2003	"VICTORIA"	4	12	2	2003-12-15	8
2003	"R.RUBY"	4	13	2	2003-12-15	9
2003	"CROP21"	4	14	2	2003-12-15	8
2003	"KOLIBRI"	4	15	2	2003-12-15	8
2003	"1245.4"	4	16	2	2003-12-15	8
2003	"993.3"	4	17	2	2003-12-15	8
2003	"J.BENNES"	4	18	2	2003-12-15	7
2003	"CROP26"	4	19	3	2003-12-15	8
2003	"SINORA"	4	20	3	2003-12-15	7
2003	"CROP25"	4	21	3	2003-12-15	8
2003	"GRANOLA"	4	22	3	2003-12-15	8
2003	"P.DELL"	4	23	3	2003-12-15	9
2003	"3175.2"	4	24	3	2003-12-15	7
2003	"4047.4"	4	25	3	2003-12-15	7
2003	"DESIREE"	4	26	3	2003-12-15	8
2003	"FRONIKA"	4	27	3	2003-12-15	8
2003	"CROP18"	4	28	4	2003-12-15	8
2003	"1013.10"	4	29	4	2003-12-15	9
2003	"SHEPODY"	4	30	4	2003-12-15	8
2003	"FORMOSA"	4	31	4	2003-12-15	9
2003	"1233.8"	4	32	4	2003-12-15	9
2003	"RUA"	4	33	4	2003-12-15	9
2003	"SPUNTA"	4	34	4	2003-12-15	8
2003	"ROCKET"	4	35	4	2003-12-15	8
2003	"DRAGA"	4	36	4	2003-12-15	8
2003	"MONDIAL"	5	1	1	2003-12-15	7
2003	"LISETA"	5	2	1	2003-12-15	6
2003	"CROP21"	5	3	1	2003-12-15	7
2003	"CROP15"	5	4	1	2003-12-15	7
2003	"PROCESSOR"	5	5	1	2003-12-15	7
2003	"BOLESTA"	5	6	1	2003-12-15	6
2003	"CROP18"	5	7	1	2003-12-15	6
2003	"KENNEBEC"	5	8	1	2003-12-15	6
2003	"FASAN"	5	9	1	2003-12-15	6
2003	"ROCKET"	5	10	2	2003-12-15	5
2003	"HERMES"	5	11	2	2003-12-15	7
2003	"RIVERINA.R"	5	12	2	2003-12-15	7
2003	"FORMOSA"	5	13	2	2003-12-15	8
2003	"KARAKA"	5	14	2	2003-12-15	7
2003	"SWIFT"	5	15	2	2003-12-15	8
2003	"MARLEN"	5	16	2	2003-12-15	8
2003	"IWA"	5	17	2	2003-12-15	8
2003	"3175.2"	5	18	2	2003-12-15	7
2003	"3097.5"	5	19	3	2003-12-15	8
2003	"1143.6"	5	20	3	2003-12-15	8
2003	"SAXON"	5	21	3	2003-12-15	7
2003	"FRISIA"	5	22	3	2003-12-15	7
2003	"FRASER"	5	23	3	2003-12-15	7
2003	"R.BURBANK"	5	24	3	2003-12-15	6
2003	"SHEPODY"	5	25	3	2003-12-15	6
2003	"993.3"	5	26	3	2003-12-15	7
2003	"981.4"	5	27	3	2003-12-15	8
2003	"R.RASCAL"	5	28	4	2003-12-15	9
2003	"89-33-1"	5	29	4	2003-12-15	7
2003	"CROP19"	5	30	4	2003-12-15	9
2003	"4013.3"	5	31	4	2003-12-15	9
2003	"AGRIA"	5	32	4	2003-12-15	9
2003	"CROP28"	5	33	4	2003-12-15	8
2003	"VICTORIA"	5	34	4	2003-12-15	8
2003	"NADINE"	5	35	4	2003-12-15	9
2003	"1235.2"	5	36	4	2003-12-15	9
2003	"MacRUSSET"	6	1	1	2003-12-15	7
2003	"FRISIA"	6	2	1	2003-12-15	5
2003	"R.RUBY"	6	3	1	2003-12-15	9
2003	"ROCKET"	6	4	1	2003-12-15	4
2003	"3097.5"	6	5	1	2003-12-15	6
2003	"SINORA"	6	6	1	2003-12-15	5
2003	"MILVA"	6	7	1	2003-12-15	5
2003	"4038.3"	6	8	1	2003-12-15	5
2003	"FIANNA"	6	9	1	2003-12-15	6
2003	"HORIZON"	6	10	2	2003-12-15	6
2003	"LISETA"	6	11	2	2003-12-15	6
2003	"DELIKAT"	6	12	2	2003-12-15	6
2003	"AGRIA"	6	13	2	2003-12-15	8
2003	"1229.9"	6	14	2	2003-12-15	9
2003	"SHEPODY"	6	15	2	2003-12-15	7
2003	"SPEY"	6	16	2	2003-12-15	8
2003	"CROP17"	6	17	2	2003-12-15	8
2003	"1222.1"	6	18	2	2003-12-15	8
2003	"1235.2"	6	19	3	2003-12-15	8
2003	"1013.10"	6	20	3	2003-12-15	8
2003	"R.RUSSET"	6	21	3	2003-12-15	7
2003	"FASAN"	6	22	3	2003-12-15	7
2003	"M.ANCHOR"	6	23	3	2003-12-15	6
2003	"LAURA"	6	24	3	2003-12-15	7
2003	"ALBATROS"	6	25	3	2003-12-15	7
2003	"3144.1"	6	26	3	2003-12-15	7
2003	"MARLEN"	6	27	3	2003-12-15	7
2003	"IWA"	6	28	4	2003-12-15	8
2003	"1143.6"	6	29	4	2003-12-15	8
2003	"CROP21"	6	30	4	2003-12-15	9
2003	"CROP23"	6	31	4	2003-12-15	9
2003	"FRASER"	6	32	4	2003-12-15	9
2003	"KENNEBEC"	6	33	4	2003-12-15	7
2003	"SHINE"	6	34	4	2003-12-15	7
2003	"CROP26"	6	35	4	2003-12-15	9
2003	"4047.8"	6	36	4	2003-12-15	8
2003	"RUA"	7	1	1	2003-12-15	8
2003	"3176.2"	7	2	1	2003-12-15	6
2003	"CROP23"	7	3	1	2003-12-15	7
2003	"KIWITEA"	7	4	1	2003-12-15	6
2003	"1013.10"	7	5	1	2003-12-15	6
2003	"KOLIBRI"	7	6	1	2003-12-15	6
2003	"981.4"	7	7	1	2003-12-15	5
2003	"AGRIA"	7	8	1	2003-12-15	6
2003	"3175.2"	7	9	1	2003-12-15	7
2003	"CROP20"	7	10	2	2003-12-15	7
2003	"4047.8"	7	11	2	2003-12-15	6
2003	"FIANNA"	7	12	2	2003-12-15	7
2003	"CROP16"	7	13	2	2003-12-15	8
2003	"NADINE"	7	14	2	2003-12-15	8
2003	"4023.2"	7	15	2	2003-12-15	7
2003	"FRONIKA"	7	16	2	2003-12-15	7
2003	"DRAGA"	7	17	2	2003-12-15	7
2003	"PROCESSOR"	7	18	2	2003-12-15	8
2003	"1222.4"	7	19	3	2003-12-15	9
2003	"1233.8"	7	20	3	2003-12-15	9
2003	"MacRUSSET"	7	21	3	2003-12-15	8
2003	"3185.1"	7	22	3	2003-12-15	8
2003	"1245.4"	7	23	3	2003-12-15	8
2003	"SPUNTA"	7	24	3	2003-12-15	7
2003	"DRIVER"	7	25	3	2003-12-15	7
2003	"KENNEBEC"	7	26	3	2003-12-15	7
2003	"4013.3"	7	27	3	2003-12-15	8
2003	"989.10"	7	28	4	2003-12-15	8
2003	"HERMES"	7	29	4	2003-12-15	8
2003	"W.DELIGHT"	7	30	4	2003-12-15	8
2003	"LAURA"	7	31	4	2003-12-15	8
2003	"GRANOLA"	7	32	4	2003-12-15	8
2003	"R.RUBY"	7	33	4	2003-12-15	9
2003	"CROP15"	7	34	4	2003-12-15	8
2003	"SAXON"	7	35	4	2003-12-15	8
2003	"1229.9"	7	36	4	2003-12-15	9
2003	"HORIZON"	8	1	1	2003-12-15	7
2003	"KARAKA"	8	2	1	2003-12-15	6
2003	"REDKING"	8	3	1	2003-12-15	4
2003	"CROP26"	8	4	1	2003-12-15	6
2003	"CROP19"	8	5	1	2003-12-15	6
2003	"DRAGA"	8	6	1	2003-12-15	6
2003	"ALBATROS"	8	7	1	2003-12-15	7
2003	"989.10"	8	8	1	2003-12-15	6
2003	"1245.4"	8	9	1	2003-12-15	6
2003	"CROP28"	8	10	2	2003-12-15	6
2003	"R.RUSSET"	8	11	2	2003-12-15	6
2003	"DRIVER"	8	12	2	2003-12-15	7
2003	"1143.6"	8	13	2	2003-12-15	8
2003	"DESIREE"	8	14	2	2003-12-15	8
2003	"4013.3"	8	15	2	2003-12-15	8
2003	"CROP18"	8	16	2	2003-12-15	8
2003	"SINORA"	8	17	2	2003-12-15	6
2003	"KIWITEA"	8	18	2	2003-12-15	8
2003	"1229.9"	8	19	3	2003-12-15	9
2003	"CROP16"	8	20	3	2003-12-15	9
2003	"PROCESSOR"	8	21	3	2003-12-15	9
2003	"KOLIBRI"	8	22	3	2003-12-15	7
2003	"ROCKET"	8	23	3	2003-12-15	6
2003	"I.HARDY"	8	24	3	2003-12-15	6
2003	"2000A"	8	25	3	2003-12-15	8
2003	"R.RASCAL"	8	26	3	2003-12-15	9
2003	"W.DELIGHT"	8	27	3	2003-12-15	8
2003	"DELIKAT"	8	28	4	2003-12-15	8
2003	"3185.1"	8	29	4	2003-12-15	8
2003	"3176.2"	8	30	4	2003-12-15	9
2003	"FRONIKA"	8	31	4	2003-12-15	8
2003	"L.ROSETTA"	8	32	4	2003-12-15	8
2003	"CROP25"	8	33	4	2003-12-15	8
2003	"RIVERINA.R"	8	34	4	2003-12-15	8
2003	"BOLESTA"	8	35	4	2003-12-15	9
2003	"MILVA"	8	36	4	2003-12-15	8
2003	"J.BENNES"	9	1	1	2003-12-15	8
2003	"DESIREE"	9	2	1	2003-12-15	7
2003	"89-33-1"	9	3	1	2003-12-15	6
2003	"3185.1"	9	4	1	2003-12-15	6
2003	"IWA"	9	5	1	2003-12-15	6
2003	"LAURA"	9	6	1	2003-12-15	7
2003	"CROP16"	9	7	1	2003-12-15	7
2003	"CROP22"	9	8	1	2003-12-15	6
2003	"SHEPODY"	9	9	1	2003-12-15	6
2003	"1222.4"	9	10	2	2003-12-15	8
