env,year,loc,block,plot,ent,gen,yield,testwt
nas2002,2002,Nas,2,20,17,Leonard,162.503,33.4
nas2002,2002,Nas,2,21,15,Jud,152.8725,34.2
nas2002,2002,Nas,2,22,27,Troy,153.0595,34
nas2002,2002,Nas,2,24,30,Youngs,151.5635,30.6
nas2002,2002,Nas,2,25,18,Ogle,156.4255,32.7
nas2002,2002,Nas,2,26,24,Sesqui,136.4165,34.7
nas2002,2002,Nas,2,27,7,Dane,115.0985,32.6
nas2002,2002,Nas,2,28,1,Belle,137.1645,35.9
nas2002,2002,Nas,2,29,28,Vista,138.193,35
nas2002,2002,Nas,2,30,3,Brawn,150.909,34.6
nas2002,2002,Nas,2,31,16,Killdeer,168.2065,33.8
nas2002,2002,Nas,2,32,36,P973A38-3-6,157.5475,37.1
nas2002,2002,Nas,2,33,8,Don,138.941,35.9
nas2002,2002,Nas,2,34,37,SD96024,172.414,34.8
nas2002,2002,Nas,2,35,26,Starter,121.8305,36.3
nas2002,2002,Nas,2,36,32,IA93359-3,190.0855,36.7
nas2002,2002,Nas,2,37,29,Wabasha,165.2145,34.4
nas2002,2002,Nas,2,38,33,OA21-2,184.2885,34.4
nas2002,2002,Nas,2,39,2,Blaze,175.406,35.1
nas2002,2002,Nas,2,40,14,Jim,171.479,36.4
nas2002,2002,Nas,3,1,36,P973A38-3-6,161.1005,37.3
nas2002,2002,Nas,3,2,8,Don,143.242,35.4
nas2002,2002,Nas,3,4,33,OA21-2,169.235,33.9
nas2002,2002,Nas,3,6,37,SD96024,162.877,34.2
nas2002,2002,Nas,3,7,6,Classic,136.0425,35.1
nas2002,2002,Nas,3,8,4,Chaps,152.1245,33.8
nas2002,2002,Nas,3,9,30,Youngs,150.0675,32
nas2002,2002,Nas,3,10,31,IL95-1241,156.0515,36.5
nas2002,2002,Nas,3,11,10,Gem,141.2785,33.9
nas2002,2002,Nas,3,12,26,Starter,117.997,36.5
nas2002,2002,Nas,3,13,25,Sheldon,156.4255,36.1
nas2002,2002,Nas,3,14,40,P976A6-9-6,154.088,35.5
nas2002,2002,Nas,3,15,38,Reeves,134.079,37.3
nas2002,2002,Nas,3,16,28,Vista,174.3775,34.9
nas2002,2002,Nas,3,17,11,IN09201,163.3445,35.9
nas2002,2002,Nas,3,18,24,Sesqui,179.707,35
nas2002,2002,Nas,3,19,20,Richard,155.023,33.8
nas2002,2002,Nas,3,20,23,Rodeo,174.9385,33.6
nas2002,2002,Nas,3,21,12,Jay,149.787,36.3
nas2002,2002,Nas,3,22,2,Blaze,160.259,35
nas2002,2002,Nas,3,23,13,Jerry,141.8395,37.5
nas2002,2002,Nas,3,24,34,MO1022-1,146.982,36
nas2002,2002,Nas,3,26,16,Killdeer,152.1245,34
nas2002,2002,Nas,3,27,15,Jud,129.217,34.7
nas2002,2002,Nas,3,28,14,Jim,104.159,37.1
nas2002,2002,Nas,3,29,35,MO8701,131.461,32.1
nas2002,2002,Nas,3,30,9,Ebeltoft,155.1165,31
nas2002,2002,Nas,3,31,22,Riser,128.469,36.5
nas2002,2002,Nas,3,32,3,Brawn,130.6195,34.6
nas2002,2002,Nas,3,33,18,Ogle,133.892,33
nas2002,2002,Nas,3,34,27,Troy,128.3755,34.3
nas2002,2002,Nas,3,35,32,IA93359-3,173.536,36.8
nas2002,2002,Nas,3,36,17,Leonard,171.853,34.2
nas2002,2002,Nas,3,37,1,Belle,136.884,35.3
nas2002,2002,Nas,3,38,29,Wabasha,155.1165,34.4
nas2002,2002,Nas,3,39,39,Moraine,165.682,35.4
nas2002,2002,Nas,3,40,7,Dane,139.9695,31.9
ame2003,2003,Ame,1,2,1,Belle,100.6995,33.1
ame2003,2003,Ame,1,4,14,Jim,130.526,33.5
ame2003,2003,Ame,1,5,12,Jay,134.3595,34.8
ame2003,2003,Ame,1,6,18,Moraine,127.2535,32.2
ame2003,2003,Ame,1,7,26,Starter,100.1385,35
ame2003,2003,Ame,1,8,16,Killdeer,149.787,33.8
ame2003,2003,Ame,1,9,21,Reeves,117.9035,36.2
ame2003,2003,Ame,1,10,10,Gem,135.6685,33.3
ame2003,2003,Ame,1,11,40,WIX8179-2,175.3125,32.5
ame2003,2003,Ame,1,12,9,Don,104.6265,35.3
ame2003,2003,Ame,1,13,33,ND9816784,131.087,34.5
ame2003,2003,Ame,1,14,38,WIX7822-3,144.551,34.7
ame2003,2003,Ame,1,15,7,Classic,155.4905,35.6
ame2003,2003,Ame,1,16,5,Chaps,137.3515,32.7
ame2003,2003,Ame,1,18,24,Riser,92.939,34.4
ame2003,2003,Ame,1,19,31,IL95-1241,165.682,35.8
ame2003,2003,Ame,1,20,27,Troy,153.901,35.1
ame2003,2003,Ame,1,21,11,IN09201,154.088,34.7
ame2003,2003,Ame,1,22,34,OA1021-1,177.1825,35.2
ame2003,2003,Ame,1,23,4,Buff,108.9275,46.3
ame2003,2003,Ame,1,24,37,SD96024,146.795,34.1
ame2003,2003,Ame,1,25,30,IAACE2-16-1,138.6605,34.6
ame2003,2003,Ame,1,26,36,SD0000731,103.3175,35.9
ame2003,2003,Ame,1,27,28,Wabasha,163.999,34.8
ame2003,2003,Ame,1,28,17,Leonard,161.1005,34.7
ame2003,2003,Ame,1,29,19,Ogle,154.9295,31.5
ame2003,2003,Ame,1,30,32,MN98236,154.5555,35.4
ame2003,2003,Ame,1,31,2,Blaze,160.259,34.4
ame2003,2003,Ame,1,32,13,Jerry,137.9125,36.3
ame2003,2003,Ame,1,33,15,Jud,146.1405,34.6
ame2003,2003,Ame,1,34,35,P971A9-7-4-1,147.917,35
ame2003,2003,Ame,1,35,8,Dane,138.567,32.3
ame2003,2003,Ame,1,36,29,IA93227-2-1,161.007,35.8
ame2003,2003,Ame,1,37,3,Brawn,167.8325,32.2
ame2003,2003,Ame,1,38,25,Sesqui,160.446,35
ame2003,2003,Ame,1,39,22,Richard,153.4335,33.9
ame2003,2003,Ame,1,40,39,WIX8177-1,179.894,33
ame2003,2003,Ame,2,1,33,ND9816784,154.836,36.2
ame2003,2003,Ame,2,2,1,Belle,156.4255,33.9
ame2003,2003,Ame,2,3,8,Dane,147.4495,32.5
ame2003,2003,Ame,2,4,38,WIX7822-3,179.2395,33.6
ame2003,2003,Ame,2,5,35,P971A9-7-4-1,171.9465,35.5
ame2003,2003,Ame,2,6,29,IA93227-2-1,162.2225,35
ame2003,2003,Ame,2,7,16,Killdeer,175.406,32.3
ame2003,2003,Ame,2,8,28,Wabasha,160.259,34.7
ame2003,2003,Ame,2,9,18,Moraine,131.835,32.5
ame2003,2003,Ame,2,10,9,Don,100.8865,33.9
ame2003,2003,Ame,2,11,11,IN09201,160.3525,34.8
ame2003,2003,Ame,2,12,26,Starter,120.989,36.7
ame2003,2003,Ame,2,13,24,Riser,99.7645,34.8
ame2003,2003,Ame,2,14,4,Buff,130.713,45.5
ame2003,2003,Ame,2,15,5,Chaps,160.259,32.1
ame2003,2003,Ame,2,16,32,MN98236,166.1495,34.7
ame2003,2003,Ame,2,17,10,Gem,151.47,34.8
ame2003,2003,Ame,2,18,17,Leonard,178.1175,33.2
ame2003,2003,Ame,2,19,31,IL95-1241,189.618,35.4
ame2003,2003,Ame,2,20,21,Reeves,143.242,37.3
ame2003,2003,Ame,2,21,13,Jerry,159.885,37.6
ame2003,2003,Ame,2,22,25,Sesqui,161.8485,36
ame2003,2003,Ame,2,23,27,Troy,150.2545,33.7
ame2003,2003,Ame,2,25,40,WIX8179-2,161.6615,32.8
ame2003,2003,Ame,2,26,34,OA1021-1,180.5485,34.4
ame2003,2003,Ame,2,27,30,IAACE2-16-1,145.86,32.5
ame2003,2003,Ame,2,29,2,Blaze,171.3855,34.5
ame2003,2003,Ame,2,30,3,Brawn,169.8895,33.1
ame2003,2003,Ame,2,31,39,WIX8177-1,156.145,32
ame2003,2003,Ame,2,33,15,Jud,161.8485,33.6
ame2003,2003,Ame,2,34,12,Jay,150.535,32.3
ame2003,2003,Ame,2,35,37,SD96024,182.325,32.4
ame2003,2003,Ame,2,36,22,Richard,159.9785,33
ame2003,2003,Ame,2,37,19,Ogle,173.0685,31.9
ame2003,2003,Ame,2,38,36,SD0000731,161.007,36.3
ame2003,2003,Ame,2,39,14,Jim,171.1985,34.4
ame2003,2003,Ame,2,40,7,Classic,178.959,35.9
ame2003,2003,Ame,3,1,32,MN98236,176.341,35.9
ame2003,2003,Ame,3,2,11,IN09201,170.6375,34.4
ame2003,2003,Ame,3,3,12,Jay,169.983,36
ame2003,2003,Ame,3,4,8,Dane,135.2945,32
ame2003,2003,Ame,3,5,21,Reeves,154.836,35.8
ame2003,2003,Ame,3,6,26,Starter,125.103,36.4
ame2003,2003,Ame,3,7,9,Don,130.9,35.8
ame2003,2003,Ame,3,8,15,Jud,161.4745,34.9
ame2003,2003,Ame,3,9,19,Ogle,153.0595,32
ame2003,2003,Ame,3,10,25,Sesqui,169.609,36.4
ame2003,2003,Ame,3,11,34,OA1021-1,201.96,34.3
ame2003,2003,Ame,3,12,24,Riser,113.509,34
ame2003,2003,Ame,3,13,17,Leonard,188.122,33.5
ame2003,2003,Ame,3,14,16,Killdeer,163.3445,32.3
ame2003,2003,Ame,3,15,18,Moraine,157.5475,33.9
ame2003,2003,Ame,3,16,13,Jerry,162.316,36.3
ame2003,2003,Ame,3,17,27,Troy,142.868,35.6
ame2003,2003,Ame,3,18,39,WIX8177-1,163.7185,30.5
ame2003,2003,Ame,3,20,2,Blaze,169.5155,34.8
ame2003,2003,Ame,3,21,1,Belle,144.551,34.1
ame2003,2003,Ame,3,22,10,Gem,162.4095,34.5
ame2003,2003,Ame,3,23,33,ND9816784,143.055,34.3
ame2003,2003,Ame,3,25,36,SD0000731,142.0265,35.6
ame2003,2003,Ame,3,26,38,WIX7822-3,173.8165,34.4
ame2003,2003,Ame,3,27,40,WIX8179-2,180.1745,33.1
ame2003,2003,Ame,3,28,7,Classic,158.576,35.5
ame2003,2003,Ame,3,29,14,Jim,171.666,33.4
ame2003,2003,Ame,3,30,3,Brawn,171.7595,33.5
ame2003,2003,Ame,3,31,28,Wabasha,178.959,35.2
ame2003,2003,Ame,3,33,35,P971A9-7-4-1,165.121,35.6
ame2003,2003,Ame,3,34,4,Buff,133.144,45.5
ame2003,2003,Ame,3,35,30,IAACE2-16-1,167.6455,34.5
ame2003,2003,Ame,3,36,22,Richard,164.747,33.9
ame2003,2003,Ame,3,37,31,IL95-1241,184.008,35.4
ame2003,2003,Ame,3,38,5,Chaps,169.796,32
ame2003,2003,Ame,3,39,29,IA93227-2-1,169.796,35.9
ame2003,2003,Ame,3,40,37,SD96024,162.129,33.8
cal2003,2003,Sut,1,1,40,WIX8179-2,114.818,34.2
cal2003,2003,Sut,1,2,27,Troy,100.3255,34.5
cal2003,2003,Sut,1,4,11,IN09201,111.3585,34.1
cal2003,2003,Sut,1,5,10,Gem,113.2285,35.2
cal2003,2003,Sut,1,6,31,IL95-1241,140.3435,36.7
cal2003,2003,Sut,1,7,13,Jerry,110.2365,37
cal2003,2003,Sut,1,8,22,Richard,98.362,32.4
cal2003,2003,Sut,1,9,38,WIX7822-3,111.826,34.1
cal2003,2003,Sut,1,10,35,P971A9-7-4-1,107.8055,35.8
cal2003,2003,Sut,1,12,36,SD0000731,107.8055,37.6
cal2003,2003,Sut,1,13,4,Buff,87.4225,45.7
cal2003,2003,Sut,1,14,34,OA1021-1,129.591,34.2
cal2003,2003,Sut,1,15,12,Jay,124.2615,37
cal2003,2003,Sut,1,16,29,IA93227-2-1,114.818,37
cal2003,2003,Sut,1,17,25,Sesqui,130.8065,36.5
cal2003,2003,Sut,1,18,1,Belle,122.485,35
cal2003,2003,Sut,1,19,26,Starter,100.793,36.8
cal2003,2003,Sut,1,20,33,ND9816784,123.5135,35.2
cal2003,2003,Sut,1,22,19,Ogle,130.2455,33.3
cal2003,2003,Sut,1,23,24,Riser,99.858,34.9
cal2003,2003,Sut,1,24,18,Moraine,111.5455,34.9
cal2003,2003,Sut,1,25,14,Jim,120.3345,34.8
cal2003,2003,Sut,1,26,3,Brawn,122.7655,31.8
cal2003,2003,Sut,1,27,28,Wabasha,112.013,34.3
cal2003,2003,Sut,1,28,32,MN98236,119.493,34.4
cal2003,2003,Sut,1,29,9,Don,86.768,33.8
cal2003,2003,Sut,1,30,39,WIX8177-1,104.533,33.7
cal2003,2003,Sut,1,31,21,Reeves,89.1055,36
cal2003,2003,Sut,1,32,2,Blaze,128.095,35.8
cal2003,2003,Sut,1,33,30,IAACE2-16-1,114.7245,35.3
cal2003,2003,Sut,1,34,17,Leonard,138.2865,33.9
cal2003,2003,Sut,1,35,16,Killdeer,117.1555,33.6
cal2003,2003,Sut,1,36,8,Dane,107.9925,33.2
cal2003,2003,Sut,1,37,15,Jud,114.257,35.5
cal2003,2003,Sut,1,38,7,Classic,104.907,36.3
cal2003,2003,Sut,1,39,37,SD96024,107.8055,34.4
cal2003,2003,Sut,1,40,5,Chaps,107.0575,33.1
cal2003,2003,Sut,2,1,17,Leonard,118.371,34.2
cal2003,2003,Sut,2,3,31,IL95-1241,141.4655,37.3
cal2003,2003,Sut,2,4,11,IN09201,110.704,34.9
cal2003,2003,Sut,2,5,8,Dane,100.793,32.4
cal2003,2003,Sut,2,6,22,Richard,103.598,32.3
cal2003,2003,Sut,2,7,15,Jud,112.8545,35.7
cal2003,2003,Sut,2,8,12,Jay,115.566,37.7
cal2003,2003,Sut,2,9,24,Riser,93.0325,35.7
cal2003,2003,Sut,2,10,19,Ogle,112.574,33.5
cal2003,2003,Sut,2,11,38,WIX7822-3,122.3915,34.6
cal2003,2003,Sut,2,13,3,Brawn,126.6925,33.3
cal2003,2003,Sut,2,14,40,WIX8179-2,118.0905,33.5
cal2003,2003,Sut,2,15,36,SD0000731,88.5445,37.4
cal2003,2003,Sut,2,17,5,Chaps,114.5375,33.4
cal2003,2003,Sut,2,18,7,Classic,97.801,36.1
cal2003,2003,Sut,2,19,32,MN98236,119.493,34.7
cal2003,2003,Sut,2,20,34,OA1021-1,117.623,36
cal2003,2003,Sut,2,21,29,IA93227-2-1,104.159,37.3
cal2003,2003,Sut,2,22,37,SD96024,101.6345,35.6
cal2003,2003,Sut,2,23,14,Jim,111.5455,35.7
cal2003,2003,Sut,2,24,18,Moraine,101.167,34.8
cal2003,2003,Sut,2,25,39,WIX8177-1,102.0085,34.1
cal2003,2003,Sut,2,26,1,Belle,99.671,35.6
cal2003,2003,Sut,2,27,26,Starter,85.7395,36.8
cal2003,2003,Sut,2,28,27,Troy,97.3335,36.1
cal2003,2003,Sut,2,29,30,IAACE2-16-1,103.224,35.9
cal2003,2003,Sut,2,30,16,Killdeer,101.6345,33
cal2003,2003,Sut,2,31,9,Don,85.5525,34.8
cal2003,2003,Sut,2,32,13,Jerry,103.411,35.8
cal2003,2003,Sut,2,33,10,Gem,101.0735,35.1
cal2003,2003,Sut,2,34,35,P971A9-7-4-1,108.5535,35.8
cal2003,2003,Sut,2,35,33,ND9816784,103.224,36.3
cal2003,2003,Sut,2,36,21,Reeves,79.1945,37
cal2003,2003,Sut,2,37,2,Blaze,116.7815,35
cal2003,2003,Sut,2,38,28,Wabasha,111.9195,35.9
cal2003,2003,Sut,2,39,25,Sesqui,116.9685,35.7
cal2003,2003,Sut,2,40,4,Buff,89.2925,44.7
cal2003,2003,Sut,3,1,31,IL95-1241,121.2695,37.4
cal2003,2003,Sut,3,2,5,Chaps,104.6265,33
cal2003,2003,Sut,3,3,7,Classic,95.8375,36.1
cal2003,2003,Sut,3,4,34,OA1021-1,107.712,35.2
cal2003,2003,Sut,3,5,8,Dane,92.2845,32.1
cal2003,2003,Sut,3,7,25,Sesqui,110.6105,36.2
cal2003,2003,Sut,3,8,39,WIX8177-1,93.5,33.8
cal2003,2003,Sut,3,9,29,IA93227-2-1,88.451,36.5
cal2003,2003,Sut,3,10,14,Jim,100.6995,35.2
cal2003,2003,Sut,3,11,38,WIX7822-3,98.549,34.3
cal2003,2003,Sut,3,12,33,ND9816784,96.866,35.6
cal2003,2003,Sut,3,13,4,Buff,75.8285,43.9
cal2003,2003,Sut,3,14,10,Gem,91.3495,34.1
cal2003,2003,Sut,3,15,16,Killdeer,111.5455,34.2
cal2003,2003,Sut,3,17,30,IAACE2-16-1,93.126,36.2
cal2003,2003,Sut,3,18,26,Starter,87.4225,36.3
cal2003,2003,Sut,3,19,18,Moraine,102.102,35.2
cal2003,2003,Sut,3,20,32,MN98236,110.0495,34
cal2003,2003,Sut,3,21,35,P971A9-7-4-1,104.0655,35.6
cal2003,2003,Sut,3,22,13,Jerry,104.2525,36.9
cal2003,2003,Sut,3,23,2,Blaze,116.127,34.6
cal2003,2003,Sut,3,24,12,Jay,109.208,37.4
cal2003,2003,Sut,3,25,21,Reeves,76.109,36.1
cal2003,2003,Sut,3,26,17,Leonard,111.639,33.9
cal2003,2003,Sut,3,27,24,Riser,89.1055,34.5
cal2003,2003,Sut,3,28,37,SD96024,96.2115,34.8
cal2003,2003,Sut,3,29,11,IN09201,107.9925,35.1
cal2003,2003,Sut,3,30,36,SD0000731,85.5525,37.5
cal2003,2003,Sut,3,31,27,Troy,94.7155,36.7
cal2003,2003,Sut,3,32,28,Wabasha,101.8215,36.1
cal2003,2003,Sut,3,33,22,Richard,95.183,32.1
cal2003,2003,Sut,3,34,3,Brawn,113.135,32.5
cal2003,2003,Sut,3,35,15,Jud,102.0085,36.2
cal2003,2003,Sut,3,36,19,Ogle,120.8955,32.6
cal2003,2003,Sut,3,38,9,Don,84.9915,34.6
cal2003,2003,Sut,3,39,1,Belle,96.3985,34.1
cal2003,2003,Sut,3,40,40,WIX8179-2,106.029,33.8
cra2003,2003,Cra,1,1,37,SD96024,155.397,35
cra2003,2003,Cra,1,2,8,Dane,138.4735,34.4
cra2003,2003,Cra,1,3,19,Ogle,166.056,32.8
cra2003,2003,Cra,1,4,28,Wabasha,168.5805,34.9
cra2003,2003,Cra,1,5,22,Richard,149.8805,35.8
cra2003,2003,Cra,1,6,10,Gem,172.788,36.2
cra2003,2003,Cra,1,7,33,ND9816784,150.8155,37.1
cra2003,2003,Cra,1,9,11,IN09201,168.2065,36.9
cra2003,2003,Cra,1,10,35,P971A9-7-4-1,148.7585,38
cra2003,2003,Cra,1,11,15,Jud,174.0035,36.9
cra2003,2003,Cra,1,12,24,Riser,120.054,37.4
cra2003,2003,Cra,1,13,26,Starter,140.1565,38.3
cra2003,2003,Cra,1,14,30,IAACE2-16-1,156.145,36.8
cra2003,2003,Cra,1,15,3,Brawn,173.162,35.3
cra2003,2003,Cra,1,16,25,Sesqui,158.763,36.8
cra2003,2003,Cra,1,17,40,WIX8179-2,178.8655,36
cra2003,2003,Cra,1,18,32,MN98236,156.4255,36.2
cra2003,2003,Cra,1,19,4,Buff,114.9115,47.4
cra2003,2003,Cra,1,20,1,Belle,161.568,35.9
cra2003,2003,Cra,1,21,31,IL95-1241,167.926,37.2
cra2003,2003,Cra,1,22,39,WIX8177-1,149.787,33.8
cra2003,2003,Cra,1,23,17,Leonard,153.34,33.9
cra2003,2003,Cra,1,24,12,Jay,150.161,36.7
cra2003,2003,Cra,1,25,36,SD0000731,129.778,37.6
cra2003,2003,Cra,1,26,34,OA1021-1,166.8975,36.2
cra2003,2003,Cra,1,27,27,Troy,149.6935,36.8
cra2003,2003,Cra,1,28,5,Chaps,164.4665,34.2
cra2003,2003,Cra,1,30,14,Jim,149.039,35.4
cra2003,2003,Cra,1,31,9,Don,121.55,36.4
cra2003,2003,Cra,1,33,38,WIX7822-3,158.015,35.5
cra2003,2003,Cra,1,34,29,IA93227-2-1,145.2055,38.1
cra2003,2003,Cra,1,35,7,Classic,164.0925,36.4
cra2003,2003,Cra,1,36,13,Jerry,152.592,37.9
cra2003,2003,Cra,1,37,18,Moraine,151.1895,35.3
cra2003,2003,Cra,1,38,16,Killdeer,145.112,33.6
cra2003,2003,Cra,1,39,2,Blaze,154.836,35.3
cra2003,2003,Cra,1,40,21,Reeves,128.095,38.8
cra2003,2003,Cra,2,1,29,IA93227-2-1,139.128,37.8
cra2003,2003,Cra,2,2,21,Reeves,132.396,38.7
cra2003,2003,Cra,2,3,11,IN09201,156.519,36
cra2003,2003,Cra,2,4,34,OA1021-1,161.007,35.5
cra2003,2003,Cra,2,5,8,Dane,118.0905,32.3
cra2003,2003,Cra,2,6,4,Buff,115.753,46.3
cra2003,2003,Cra,2,7,22,Richard,136.4165,34.8
cra2003,2003,Cra,2,8,9,Don,130.713,36.8
cra2003,2003,Cra,2,9,40,WIX8179-2,173.8165,36
cra2003,2003,Cra,2,10,3,Brawn,161.8485,33.5
cra2003,2003,Cra,2,11,32,MN98236,150.909,35.3
cra2003,2003,Cra,2,12,1,Belle,138.6605,35.1
cra2003,2003,Cra,2,13,33,ND9816784,145.3925,35.7
cra2003,2003,Cra,2,14,37,SD96024,168.2065,34.5
cra2003,2003,Cra,2,16,13,Jerry,151.0025,37.5
cra2003,2003,Cra,2,17,28,Wabasha,152.6855,34.8
cra2003,2003,Cra,2,18,16,Killdeer,140.1565,32.9
cra2003,2003,Cra,2,19,7,Classic,166.991,35.9
cra2003,2003,Cra,2,20,24,Riser,120.7085,35.8
cra2003,2003,Cra,2,21,12,Jay,160.9135,37.2
cra2003,2003,Cra,2,22,35,P971A9-7-4-1,153.901,36.7
cra2003,2003,Cra,2,23,31,IL95-1241,156.0515,36.6
cra2003,2003,Cra,2,24,17,Leonard,157.9215,33.6
cra2003,2003,Cra,2,25,5,Chaps,151.657,32.8
cra2003,2003,Cra,2,26,25,Sesqui,155.21,35.7
cra2003,2003,Cra,2,28,15,Jud,157.08,36
cra2003,2003,Cra,2,29,38,WIX7822-3,160.1655,34.5
cra2003,2003,Cra,2,30,30,IAACE2-16-1,129.778,34.9
cra2003,2003,Cra,2,31,14,Jim,131.7415,34.4
cra2003,2003,Cra,2,32,10,Gem,141.372,35.9
cra2003,2003,Cra,2,33,19,Ogle,158.389,31.7
cra2003,2003,Cra,2,34,27,Troy,132.8635,36.4
cra2003,2003,Cra,2,35,39,WIX8177-1,140.063,32.8
cra2003,2003,Cra,2,36,36,SD0000731,131.1805,36.1
cra2003,2003,Cra,2,38,18,Moraine,134.453,34.1
cra2003,2003,Cra,2,39,26,Starter,113.696,36.5
cra2003,2003,Cra,2,40,2,Blaze,132.583,33.5
cra2003,2003,Cra,3,1,33,ND9816784,140.437,35.2
cra2003,2003,Cra,3,2,2,Blaze,137.5385,33.4
cra2003,2003,Cra,3,3,30,IAACE2-16-1,151.657,35.7
cra2003,2003,Cra,3,4,15,Jud,145.7665,35.8
cra2003,2003,Cra,3,5,32,MN98236,134.1725,35.5
cra2003,2003,Cra,3,6,28,Wabasha,155.3035,35.6
cra2003,2003,Cra,3,7,12,Jay,152.218,37.5
cra2003,2003,Cra,3,8,14,Jim,148.1975,35.6
cra2003,2003,Cra,3,9,7,Classic,157.267,36.2
cra2003,2003,Cra,3,10,5,Chaps,145.9535,32.5
cra2003,2003,Cra,3,11,21,Reeves,110.704,38.3
cra2003,2003,Cra,3,13,36,SD0000731,136.136,38.1
cra2003,2003,Cra,3,14,13,Jerry,146.8885,38.2
cra2003,2003,Cra,3,15,35,P971A9-7-4-1,152.031,36.9
cra2003,2003,Cra,3,16,18,Moraine,146.234,34.6
cra2003,2003,Cra,3,17,25,Sesqui,156.332,35.3
cra2003,2003,Cra,3,18,8,Dane,141.4655,32.5
cra2003,2003,Cra,3,19,11,IN09201,152.218,34.8
cra2003,2003,Cra,3,21,29,IA93227-2-1,143.8965,37.7
cra2003,2003,Cra,3,22,40,WIX8179-2,168.5805,35.2
cra2003,2003,Cra,3,23,1,Belle,136.884,34.5
cra2003,2003,Cra,3,24,24,Riser,103.972,35.6
cra2003,2003,Cra,3,25,26,Starter,113.509,37
cra2003,2003,Cra,3,26,19,Ogle,148.1975,31.5
cra2003,2003,Cra,3,27,9,Don,103.5045,36
cra2003,2003,Cra,3,28,3,Brawn,152.592,33.8
cra2003,2003,Cra,3,29,38,WIX7822-3,170.918,35.5
cra2003,2003,Cra,3,30,4,Buff,96.866,45.6
cra2003,2003,Cra,3,32,16,Killdeer,143.242,33.5
cra2003,2003,Cra,3,33,34,OA1021-1,170.918,35.7
cra2003,2003,Cra,3,34,27,Troy,151.3765,36.7
cra2003,2003,Cra,3,35,37,SD96024,155.1165,34.8
cra2003,2003,Cra,3,36,31,IL95-1241,160.82,36
cra2003,2003,Cra,3,37,17,Leonard,155.3035,33.3
cra2003,2003,Cra,3,38,39,WIX8177-1,152.592,33.1
cra2003,2003,Cra,3,39,10,Gem,154.9295,35.5
cra2003,2003,Cra,3,40,22,Richard,132.3025,34.2
lew2003,2003,Lew,1,1,19,Ogle,110.4235,29.4
lew2003,2003,Lew,1,2,10,Gem,109.395,33.1
lew2003,2003,Lew,1,3,40,WIX8179-2,130.526,33
lew2003,2003,Lew,1,4,31,IL95-1241,134.64,33
lew2003,2003,Lew,1,5,28,Wabasha,106.216,34.3
lew2003,2003,Lew,1,6,15,Jud,109.6755,33.6
lew2003,2003,Lew,1,8,30,IAACE2-16-1,133.9855,35.1
lew2003,2003,Lew,1,9,26,Starter,118.558,35.6
lew2003,2003,Lew,1,10,14,Jim,111.826,32.7
lew2003,2003,Lew,1,11,9,Don,122.111,33.1
lew2003,2003,Lew,1,12,21,Reeves,116.5945,36.2
lew2003,2003,Lew,1,13,35,P971A9-7-4-1,145.486,34.3
lew2003,2003,Lew,1,14,3,Brawn,129.6845,31
lew2003,2003,Lew,1,15,22,Richard,80.6905,31.9
lew2003,2003,Lew,1,16,39,WIX8177-1,113.0415,31.6
lew2003,2003,Lew,1,17,36,SD0000731,135.388,36.2
lew2003,2003,Lew,1,18,34,OA1021-1,97.5205,33.6
lew2003,2003,Lew,1,19,25,Sesqui,102.102,33.1
lew2003,2003,Lew,1,20,4,Buff,73.491,45.8
lew2003,2003,Lew,1,21,2,Blaze,116.875,31.7
lew2003,2003,Lew,1,22,38,WIX7822-3,110.517,32
lew2003,2003,Lew,1,24,5,Chaps,121.2695,32.6
lew2003,2003,Lew,1,25,12,Jay,128.1885,36.2
lew2003,2003,Lew,1,26,32,MN98236,132.6765,33.5
lew2003,2003,Lew,1,27,27,Troy,93.687,34
lew2003,2003,Lew,1,28,7,Classic,125.664,33.3
lew2003,2003,Lew,1,29,1,Belle,113.2285,34
lew2003,2003,Lew,1,30,24,Riser,73.304,33.1
lew2003,2003,Lew,1,31,18,Moraine,99.671,33.2
lew2003,2003,Lew,1,32,33,ND9816784,101.167,32.7
lew2003,2003,Lew,1,33,17,Leonard,109.769,32.4
lew2003,2003,Lew,1,34,16,Killdeer,87.0485,29.6
lew2003,2003,Lew,1,35,13,Jerry,129.217,35.4
lew2003,2003,Lew,1,36,8,Dane,126.786,31
lew2003,2003,Lew,1,37,37,SD96024,126.038,31.5
lew2003,2003,Lew,1,38,29,IA93227-2-1,123.233,35
lew2003,2003,Lew,1,40,11,IN09201,110.517,32.8
lew2003,2003,Lew,2,1,15,Jud,89.199,33.2
lew2003,2003,Lew,2,2,30,IAACE2-16-1,142.5875,33.6
lew2003,2003,Lew,2,3,31,IL95-1241,143.99,34.9
lew2003,2003,Lew,2,4,9,Don,132.583,33.9
lew2003,2003,Lew,2,5,39,WIX8177-1,128.656,31.5
lew2003,2003,Lew,2,6,24,Riser,103.3175,32.7
lew2003,2003,Lew,2,7,21,Reeves,124.8225,35.9
lew2003,2003,Lew,2,8,10,Gem,115.753,33.5
lew2003,2003,Lew,2,9,13,Jerry,125.29,34.7
lew2003,2003,Lew,2,10,25,Sesqui,129.03,34.6
lew2003,2003,Lew,2,11,37,SD96024,116.2205,31.5
lew2003,2003,Lew,2,12,38,WIX7822-3,130.4325,32
lew2003,2003,Lew,2,13,26,Starter,121.6435,35.2
