rows,rowwidth,length,year,loc,yearloc,rep,hyb,brand,plot,daystoflower,pltht,earht,pop,numplants,lodged,erect,plotweight,mst,tstwt,yield
2,30,26,2010,TY,2010TY,1,TAC6,TexasAgrilife(SM),135,68,76,32,29487,88,4,95.45,22.2,13.3,60.3,8.559167116
2,30,26,2010,TY,2010TY,2,TAC6,TexasAgrilife(SM),209,69,80,31,27811,83,4,95.18,21.5,14.7,59.7,8.15543094
2,30,26,2010,TY,2010TY,3,TAC6,TexasAgrilife(SM),336,68,72,32,26471,79,5,93.67,26.9,13.5,59.8,10.34731862
2,30,26,2010,TY,2010TY,4,TAC6,TexasAgrilife(SM),422,69,80,31,.,.,.,.,.,.,.,.
2,30,26,2010,TY,2010TY,1,TAC7,TexasAgrilife(SM),133,67,86,34,21445,64,1,98.44,17.8,13.5,59.5,6.846924488
2,30,26,2010,TY,2010TY,2,TAC7,TexasAgrilife(SM),229,68,82,33,20775,62,1,98.39,19.1,14.6,59.4,7.25355072
2,30,26,2010,TY,2010TY,3,TAC7,TexasAgrilife(SM),307,68,79,31,21445,64,0,100,20.1,13.6,59.2,7.72270126
2,30,26,2010,TY,2010TY,4,TAC7,TexasAgrilife(SM),413,69,81,34,21780,65,0,100,20.7,13.9,58.6,7.92561434
2,30,26,2010,TY,2010TY,1,TAC8,TexasAgrilife(SM),132,68,78,36,24461,73,0,100,21.4,15.5,59.9,8.0413673
2,30,26,2010,TY,2010TY,2,TAC8,TexasAgrilife(SM),236,68,75,30,25801,77,1,98.7,24.7,13.3,59.5,9.523037216
2,30,26,2010,TY,2010TY,3,TAC8,TexasAgrilife(SM),329,69,83,37,28146,84,2,97.62,22.9,14.9,59.6,8.666115516
2,30,26,2010,TY,2010TY,4,TAC8,TexasAgrilife(SM),402,69,80,28,21110,63,0,100,19.5,13.9,59.2,7.466158236
2,30,26,2010,TY,2010TY,1,DK6805,Monsanto,107,66,75,34,29487,88,0,100,27.5,12.1,58.5,10.74932026
2,30,26,2010,TY,2010TY,2,DK6805,Monsanto,210,69,74,34,29152,87,0,100,30.9,13.4,59.2,11.89969442
2,30,26,2010,TY,2010TY,3,DK6805,Monsanto,321,67,83,33,27476,82,0,100,30,12.6,58.8,11.65982731
2,30,26,2010,TY,2010TY,4,DK6805,Monsanto,421,68,76,33,28817,86,0,100,32.2,13,59,12.4576046
2,30,26,2010,TY,2010TY,1,DK6805,Monsanto,101,67,77,34,30157,90,0,100,27.7,12.8,58.2,10.74127118
2,30,26,2010,TY,2010TY,2,DK6805,Monsanto,237,67,78,36,.,.,.,.,.,.,.,.
2,30,26,2010,TY,2010TY,3,DK6805,Monsanto,332,68,78,35,27141,81,0,100,29.6,13.3,58.2,11.41222261
2,30,26,2010,TY,2010TY,4,DK6805,Monsanto,424,68,80,34,23455,70,0,100,26.4,13.1,58.9,10.20194855
2,30,26,2010,TY,2010TY,1,DK6805,Monsanto,124,68,76,35,26471,79,0,100,28.2,13.4,59,10.85991482
2,30,26,2010,TY,2010TY,2,DK6805,Monsanto,238,67,77,34,28146,84,0,100,30.5,12.5,58.6,11.86772106
2,30,26,2010,TY,2010TY,3,DK6805,Monsanto,305,68,79,34,28817,86,0,100,33.3,12.6,59.1,12.94240804
2,30,26,2010,TY,2010TY,4,DK6805,Monsanto,423,67,80,32,28146,84,0,100,32,12.6,58.8,12.43714876
2,40,25,2010,WE,2010WE,1,1161PRO,BelleSouthernHybrids,116,74,97,24,24829,95,1,98.9,32.9,12.3,57.3,10.01032
2,40,25,2010,WE,2010WE,2,1161PRO,BelleSouthernHybrids,248,76,97,32,25352,97,0,100,35.1,12.1,57.8,10.70112
2,40,25,2010,WE,2010WE,3,1161PRO,BelleSouthernHybrids,319,74,100,25,25875,99,5,94.9,33.7,11.9,58,10.2992
2,40,25,2010,WE,2010WE,4,1161PRO,BelleSouthernHybrids,431,76,92,30,24829,95,4,95.8,33.3,12.8,57.8,10.07312
2,40,25,2010,WE,2010WE,1,1545PRO,BelleSouthernHybrids,110,76,102,39,25091,96,22,77.1,32.6,12.7,58.5,9.87216
2,40,25,2010,WE,2010WE,2,1545PRO,BelleSouthernHybrids,208,78,94,28,23522,90,5,94.4,34.3,12.9,58.6,10.362
2,40,25,2010,WE,2010WE,3,1545PRO,BelleSouthernHybrids,324,74,103,33,22738,87,15,82.8,35.5,12.4,58.2,10.78904
2,40,25,2010,WE,2010WE,4,1545PRO,BelleSouthernHybrids,458,78,94,31,23000,88,10,88.6,33.5,13.6,58.4,10.04172
2,40,25,2010,WE,2010WE,1,1511C,BelleSouthernHybrids,105,76,98,40,23000,88,1,98.9,31.3,13.9,59.6,9.34464
2,40,25,2010,WE,2010WE,2,1511C,BelleSouthernHybrids,209,76,96,31,22216,85,2,97.6,31.8,13.8,60.5,9.50792
2,40,25,2010,WE,2010WE,3,1511C,BelleSouthernHybrids,304,83,89,25,24045,92,0,100,31.5,13.8,60,9.42
2,40,25,2010,WE,2010WE,4,1511C,BelleSouthernHybrids,401,78,96,35,24306,93,2,97.8,35.7,13.4,60.8,10.72624
2,40,25,2010,WE,2010WE,1,1655PRO,BelleSouthernHybrids,109,78,99,36,24829,95,0,100,36.7,13.7,58.5,10.98372
2,40,25,2010,WE,2010WE,2,1655PRO,BelleSouthernHybrids,231,78,95,37,22738,87,0,100,35.1,14.1,58.5,10.4562
2,40,25,2010,WE,2010WE,3,1655PRO,BelleSouthernHybrids,314,81,94,37,26659,102,0,100,35,14.1,58.3,10.43108
2,40,25,2010,WE,2010WE,4,1655PRO,BelleSouthernHybrids,424,78,92,33,24568,94,0,100,37.8,13.9,58.3,11.29144
2,40,25,2010,WE,2010WE,1,1560PRO,BelleSouthernHybrids,158,74,99,25,23000,88,0,100,26.9,12.9,59,8.12632
2,40,25,2010,WE,2010WE,2,1560PRO,BelleSouthernHybrids,225,74,90,24,23000,88,0,100,28.1,13,58.8,8.478
2,40,25,2010,WE,2010WE,3,1560PRO,BelleSouthernHybrids,329,74,91,22,22216,85,2,97.6,26.3,13,58.8,7.93792
2,40,25,2010,WE,2010WE,4,1560PRO,BelleSouthernHybrids,433,74,94,28,24045,92,0,100,30.2,12.2,58.6,9.2002
2,40,25,2010,WE,2010WE,1,BXCO28VT3,BelleSouthernHybrids,139,78,94,32,24829,95,0,100,30.8,15.3,59.4,9.04948
2,40,25,2010,WE,2010WE,2,BXCO28VT3,BelleSouthernHybrids,219,76,88,29,24568,94,1,98.9,29.1,14.9,59.6,8.59104
2,40,25,2010,WE,2010WE,3,BXCO28VT3,BelleSouthernHybrids,309,74,90,33,25091,96,0,100,33.6,14.4,59.3,9.97892
2,40,25,2010,WE,2010WE,4,BXCO28VT3,BelleSouthernHybrids,459,76,92,32,26136,100,0,100,32.1,14.4,59.7,9.53304
2,40,25,2010,WE,2010WE,1,BXGO80GT,BelleSouthernHybrids,107,76,98,34,24045,92,4,95.7,32.5,13.6,58.7,9.74028
2,40,25,2010,WE,2010WE,2,BXGO80GT,BelleSouthernHybrids,203,74,99,33,25352,97,3,96.9,34,13,58.5,10.26152
2,40,25,2010,WE,2010WE,3,BXGO80GT,BelleSouthernHybrids,305,78,90,35,26136,100,5,95,33.1,13.8,59.1,9.89728
2,40,25,2010,WE,2010WE,4,BXGO80GT,BelleSouthernHybrids,452,81,89,30,25613,98,0,100,33.2,14.3,59.2,9.86588
2,40,25,2010,WE,2010WE,1,56VP24,DynagroSeeds,154,81,95,34,23784,91,8,91.2,31.6,11.4,56.9,9.70888
2,40,25,2010,WE,2010WE,2,56VP24,DynagroSeeds,253,78,94,27,24568,94,6,93.6,34.5,12.7,56.7,10.44992
2,40,25,2010,WE,2010WE,3,56VP24,DynagroSeeds,338,81,91,34,25875,99,2,98,33.8,12.5,57.2,10.26152
2,40,25,2010,WE,2010WE,4,56VP24,DynagroSeeds,446,78,98,39,23784,91,16,82.4,36,12.3,56.9,10.95232
2,40,25,2010,WE,2010WE,1,58V72,DynagroSeeds,160,78,97,35,24306,93,2,97.8,33.7,12,56.9,10.28664
2,40,25,2010,WE,2010WE,2,58V72,DynagroSeeds,239,74,102,41,25091,96,1,99,34.1,11.4,56.1,10.48132
2,40,25,2010,WE,2010WE,3,58V72,DynagroSeeds,342,81,96,34,23522,90,0,100,28.8,12.1,55.6,8.77944
2,40,25,2010,WE,2010WE,4,58V72,DynagroSeeds,415,74,99,34,25091,96,2,97.9,32.8,12,56,10.01032
2,40,25,2010,WE,2010WE,1,58V50,DynagroSeeds,112,74,99,35,25613,98,19,80.6,35.4,13.3,58.8,10.6446
2,40,25,2010,WE,2010WE,2,58V50,DynagroSeeds,223,83,90,35,24568,94,3,96.8,32,14.5,59.1,9.48908
2,40,25,2010,WE,2010WE,3,58V50,DynagroSeeds,360,76,95,37,23784,91,17,81.3,37.4,13,59.6,11.28516
2,40,25,2010,WE,2010WE,4,58V50,DynagroSeeds,450,78,96,37,24829,95,1,98.9,35.3,13.9,59.5,10.54412
2,40,25,2010,WE,2010WE,1,27V01,GoldenAcresGenetics,147,76,92,32,25875,99,6,93.9,35.9,12.5,57,10.8958
2,40,25,2010,WE,2010WE,2,27V01,GoldenAcresGenetics,221,81,92,27,25352,97,14,85.6,37.3,12.2,56.8,11.36052
2,40,25,2010,WE,2010WE,3,27V01,GoldenAcresGenetics,306,81,91,34,25875,99,11,88.9,35.3,12.5,57.2,10.71368
2,40,25,2010,WE,2010WE,4,27V01,GoldenAcresGenetics,429,83,91,35,26397,101,18,82.2,35.3,12.7,56.5,10.68856
2,40,25,2010,WE,2010WE,1,28V71,GoldenAcresGenetics,123,78,104,36,24829,95,2,97.9,34.9,14.4,56.8,10.362
2,40,25,2010,WE,2010WE,2,28V71,GoldenAcresGenetics,215,78,100,36,26920,103,2,98.1,37.1,14.7,57.8,10.97744
2,40,25,2010,WE,2010WE,3,28V71,GoldenAcresGenetics,318,83,106,45,25613,98,2,98,37.7,13.5,57.3,11.31028
2,40,25,2010,WE,2010WE,4,28V71,GoldenAcresGenetics,447,81,99,39,24829,95,6,93.7,34,13.9,57.5,10.15476
2,40,25,2010,WE,2010WE,1,28V81,GoldenAcresGenetics,114,76,100,41,23522,90,0,100,34.7,13.7,58.6,10.38712
2,40,25,2010,WE,2010WE,2,28V81,GoldenAcresGenetics,214,81,85,37,25613,98,0,100,31.1,14.3,58.7,9.24416
2,40,25,2010,WE,2010WE,3,28V81,GoldenAcresGenetics,348,83,89,30,25613,98,0,100,36.7,13.8,58.7,10.97116
2,40,25,2010,WE,2010WE,4,28V81,GoldenAcresGenetics,445,74,98,43,24045,92,0,100,36.9,13.3,58.2,11.09676
2,40,25,2010,WE,2010WE,1,DK6788GENVT3P,Monsanto,120,81,104,44,22738,87,6,93.1,35.9,15.4,59,10.53156
2,40,25,2010,WE,2010WE,2,DK6788GENVT3P,Monsanto,247,81,99,43,24306,93,0,100,31.9,15.5,58.6,9.35092
2,40,25,2010,WE,2010WE,3,DK6788GENVT3P,Monsanto,339,81,91,32,24306,93,2,97.8,31.7,15.9,58.3,9.24416
2,40,25,2010,WE,2010WE,4,DK6788GENVT3P,Monsanto,427,81,90,36,22738,87,4,95.4,34.7,16.4,58.7,10.06056
2,40,25,2010,WE,2010WE,1,DK6805GENVT3P,Monsanto,148,83,89,31,24829,95,0,100,34.2,14.4,58.8,10.15476
2,40,25,2010,WE,2010WE,2,DK6805GENVT3P,Monsanto,249,76,90,34,24829,95,0,100,35.9,13.1,58.5,10.82044
2,40,25,2010,WE,2010WE,3,DK6805GENVT3P,Monsanto,356,74,95,36,24829,95,0,100,36.7,13.4,58.5,11.0214
2,40,25,2010,WE,2010WE,4,DK6805GENVT3P,Monsanto,434,76,91,33,25613,98,1,99,35.8,13.8,58.5,10.70112
2,40,25,2010,WE,2010WE,1,DK6696GENVT3P,Monsanto,119,76,102,32,24306,93,3,96.8,34.1,13.1,58.2,10.28036
2,40,25,2010,WE,2010WE,2,DK6696GENVT3P,Monsanto,234,76,91,33,25613,98,2,98,31.8,12.9,58.8,9.6084
2,40,25,2010,WE,2010WE,3,DK6696GENVT3P,Monsanto,337,76,87,34,25875,99,1,99,37.1,13.6,59,11.1156
2,40,25,2010,WE,2010WE,4,DK6696GENVT3P,Monsanto,443,74,95,36,25613,98,2,98,36.1,12.6,58.4,10.94604
2,40,25,2010,WE,2010WE,1,MD8481YYY,Monsanto,149,81,85,32,24568,94,10,89.4,34.7,16.7,55.9,10.02288
2,40,25,2010,WE,2010WE,2,MD8481YYY,Monsanto,216,83,86,33,26136,100,5,95,33.4,16.6,56.6,9.66492
2,40,25,2010,WE,2010WE,3,MD8481YYY,Monsanto,311,83,90,39,24829,95,4,95.8,32.4,16.5,56.5,9.38232
2,40,25,2010,WE,2010WE,4,MD8481YYY,Monsanto,428,83,88,37,24045,92,4,95.7,36.4,16.5,56.2,10.54412
2,40,25,2010,WE,2010WE,1,MF8798,Monsanto,115,81,102,40,24829,95,19,80,36.3,17.5,54.7,10.38712
2,40,25,2010,WE,2010WE,2,MF8798,Monsanto,227,81,85,32,24045,92,5,94.6,32.1,17.5,55.2,9.18764
2,40,25,2010,WE,2010WE,3,MF8798,Monsanto,332,81,88,35,24568,94,10,89.4,38.1,18.1,54.2,10.82044
2,40,25,2010,WE,2010WE,4,MF8798,Monsanto,421,81,88,35,24829,95,31,67.4,40.4,18.2,55.1,11.461
2,40,25,2010,WE,2010WE,1,M19914YYY,Monsanto,151,81,95,37,23784,91,5,94.5,33.1,15.5,58.3,9.7026
2,40,25,2010,WE,2010WE,2,M19914YYY,Monsanto,222,81,91,33,21693,83,0,100,27.2,15.8,57.7,7.9442
2,40,25,2010,WE,2010WE,3,M19914YYY,Monsanto,354,81,94,37,24829,95,15,84.2,30.5,15.6,57.8,8.93016
2,40,25,2010,WE,2010WE,4,M19914YYY,Monsanto,439,81,96,43,25875,99,12,87.9,37,15.7,58.8,10.82044
2,40,25,2010,WE,2010WE,1,DK6805,Monsanto,104,76,90,34,25352,97,0,100,38,14.2,58.2,11.31028
2,40,25,2010,WE,2010WE,2,DK6805,Monsanto,257,78,85,32,24829,95,0,100,36.4,14.1,58.4,10.84556
2,40,25,2010,WE,2010WE,3,DK6805,Monsanto,322,74,95,34,26397,101,1,99,38.4,13.5,59.2,11.5238
2,40,25,2010,WE,2010WE,4,DK6805,Monsanto,402,76,97,36,25091,96,0,100,38.2,13.4,58.9,11.47356
2,40,25,2010,WE,2010WE,1,27V01,GoldenAcresGenetics,159,78,97,36,25352,97,6,93.8,35.2,12.1,56.7,10.73252
2,40,25,2010,WE,2010WE,2,27V01,GoldenAcresGenetics,229,81,87,34,24045,92,7,92.4,36.7,12.3,56.5,11.16584
2,40,25,2010,WE,2010WE,3,27V01,GoldenAcresGenetics,347,81,87,31,20909,80,4,95,27.4,12.5,56.7,8.31472
2,40,25,2010,WE,2010WE,4,27V01,GoldenAcresGenetics,406,78,98,39,25613,98,10,89.8,33.8,12.5,56.5,10.26152
2,40,25,2010,WE,2010WE,1,27V01,GoldenAcresGenetics,125,78,101,33,24306,93,14,84.9,34.2,12.1,56.5,10.4248
2,40,25,2010,WE,2010WE,2,27V01,GoldenAcresGenetics,204,78,100,36,25091,96,8,91.7,37.5,11.7,56.4,11.48612
2,40,25,2010,WE,2010WE,3,27V01,GoldenAcresGenetics,325,78,98,33,26397,101,13,87.1,37,12.4,57.2,11.2412
2,40,25,2010,WE,2010WE,4,27V01,GoldenAcresGenetics,441,78,100,31,24829,95,17,82.1,36,11.4,56.3,11.06536
2,40,25,2010,WE,2010WE,1,27V01,GoldenAcresGenetics,118,78,104,39,25613,98,18,81.6,34.3,12.4,56,10.4248
2,40,25,2010,WE,2010WE,2,27V01,GoldenAcresGenetics,230,83,89,30,23000,88,5,94.3,30.6,11.9,56.5,9.35092
2,40,25,2010,WE,2010WE,3,27V01,GoldenAcresGenetics,313,81,95,36,25613,98,5,94.9,35.3,12.4,56.9,10.72624
2,40,25,2010,WE,2010WE,4,27V01,GoldenAcresGenetics,423,81,87,33,25875,99,13,86.9,34.1,12.6,56.6,10.33688
2,40,25,2010,WE,2010WE,1,27V01,GoldenAcresGenetics,127,81,99,33,25613,98,11,88.8,33.8,11.9,56.9,10.3306
2,40,25,2010,WE,2010WE,2,27V01,GoldenAcresGenetics,240,78,100,33,25352,97,22,77.3,35.3,11.5,56.8,10.833
2,40,25,2010,WE,2010WE,3,27V01,GoldenAcresGenetics,328,83,93,30,26136,100,10,90,38.6,12.2,57.1,11.75616
2,40,25,2010,WE,2010WE,4,27V01,GoldenAcresGenetics,440,78,100,40,25613,98,13,86.7,39.1,11.6,56.7,11.98852
2,40,25,2010,WE,2010WE,1,27V01,GoldenAcresGenetics,122,81,103,35,23261,89,9,89.9,31.5,12.6,56.9,9.55188
2,40,25,2010,WE,2010WE,2,27V01,GoldenAcresGenetics,206,78,100,36,24829,95,19,80,33,12,56.2,10.07312
2,40,25,2010,WE,2010WE,3,27V01,GoldenAcresGenetics,357,78,101,36,24568,94,7,92.6,38.2,11.2,56.4,11.76872
2,40,25,2010,WE,2010WE,4,27V01,GoldenAcresGenetics,449,81,95,37,24829,95,8,91.6,36.2,11.9,56.8,11.05908
2,40,25,2010,WE,2010WE,1,27V01,GoldenAcresGenetics,137,81,97,29,24045,92,32,65.2,33.3,12.8,56.8,10.07312
2,40,25,2010,WE,2010WE,2,27V01,GoldenAcresGenetics,252,81,97,31,27443,105,12,88.6,34.5,12.1,56.2,10.519
2,40,25,2010,WE,2010WE,3,27V01,GoldenAcresGenetics,351,78,97,35,23522,90,13,85.6,34.2,12.4,57.4,10.3934
2,40,25,2010,WE,2010WE,4,27V01,GoldenAcresGenetics,454,83,87,24,24829,95,10,89.5,33.8,12.4,56.1,10.2678
2,40,25,2010,WE,2010WE,1,30FS3HR,Pioneer,155,81,95,47,24568,94,0,100,33.3,17.1,58.7,9.577
2,40,25,2010,WE,2010WE,2,30FS3HR,Pioneer,211,83,89,38,20909,80,10,87.5,28.5,17.3,58.8,8.17656
2,40,25,2010,WE,2010WE,3,30FS3HR,Pioneer,345,83,92,43,26920,103,6,94.2,35.4,17,59.2,10.19244
2,40,25,2010,WE,2010WE,4,30FS3HR,Pioneer,410,83,91,38,23522,90,4,95.6,32.3,17.1,59.1,9.28812
2,40,25,2010,WE,2010WE,1,30P49H,Pioneer,117,81,103,43,24045,92,12,87,39.3,16.6,59.3,11.3668
2,40,25,2010,WE,2010WE,2,30P49H,Pioneer,243,81,101,46,26136,100,13,87,37.8,16.8,59,10.90836
2,40,25,2010,WE,2010WE,3,30P49H,Pioneer,326,81,97,37,25352,97,11,88.7,36.8,17.2,58.4,10.56924
2,40,25,2010,WE,2010WE,4,30P49H,Pioneer,405,76,98,43,24045,92,10,89.1,40.2,16.6,59.2,11.63056
2,40,25,2010,WE,2010WE,1,TG790Y,TechAgSeed,128,78,97,34,20386,78,1,98.7,31.4,12.3,57.7,9.55188
2,40,25,2010,WE,2010WE,2,TG790Y,TechAgSeed,237,74,97,39,24568,94,6,93.6,33.1,11.6,57,10.14848
2,40,25,2010,WE,2010WE,3,TG790Y,TechAgSeed,343,78,94,33,24306,93,2,97.8,29.9,12.6,57.4,9.06204
2,40,25,2010,WE,2010WE,4,TG790Y,TechAgSeed,430,81,91,35,23000,88,4,95.5,32.3,13,58.2,9.74656
2,40,25,2010,WE,2010WE,1,TG8544Y,TechAgSeed,135,76,98,35,24829,95,13,86.3,29,14.6,61.2,8.59104
2,40,25,2010,WE,2010WE,2,TG8544Y,TechAgSeed,245,78,98,38,25352,97,4,95.9,29.9,13.8,60.3,8.94272
2,40,25,2010,WE,2010WE,3,TG8544Y,TechAgSeed,353,78,96,32,24306,93,4,95.7,29.8,14.8,61.1,8.80456
2,40,25,2010,WE,2010WE,4,TG8544Y,TechAgSeed,460,81,92,37,26397,101,20,80.2,33.1,15.7,60.6,9.67748
2,40,25,2010,WE,2010WE,1,TG8535,TechAgSeed,133,78,103,41,23522,90,32,64.4,28.6,14.1,59.8,8.52196
2,40,25,2010,WE,2010WE,2,TG8535,TechAgSeed,251,81,96,37,27181,104,12,88.5,34.9,13.6,59.8,10.4562
2,40,25,2010,WE,2010WE,3,TG8535,TechAgSeed,334,81,90,38,23784,91,10,89,31,13.7,59.2,9.28184
2,40,25,2010,WE,2010WE,4,TG8535,TechAgSeed,437,78,94,40,26397,101,36,64.4,36.2,12.8,59,10.94604
2,40,25,2010,WE,2010WE,1,25HR49,TerralSeed,138,76,98,25,25091,96,1,99,33,14.7,59.3,9.7654
2,40,25,2010,WE,2010WE,2,25HR49,TerralSeed,241,76,97,31,22738,87,2,97.7,33.6,13.4,59.4,10.09196
2,40,25,2010,WE,2010WE,3,25HR49,TerralSeed,346,81,95,31,23000,88,0,100,32.2,14,59.5,9.60212
2,40,25,2010,WE,2010WE,4,25HR49,TerralSeed,417,76,97,31,23261,89,0,100,33.3,13.8,59,9.9538
2,40,25,2010,WE,2010WE,1,25HR39,TerralSeed,140,78,93,34,23000,88,1,98.9,33.3,13.8,59.9,9.9538
2,40,25,2010,WE,2010WE,2,25HR39,TerralSeed,259,81,87,31,24045,92,0,100,31,13.5,60.2,9.30068
2,40,25,2010,WE,2010WE,3,25HR39,TerralSeed,358,76,102,36,25613,98,2,98,33.2,12.5,59.4,10.0794
2,40,25,2010,WE,2010WE,4,25HR39,TerralSeed,442,76,100,35,24306,93,7,92.5,32.1,13.2,60.1,9.66492
2,40,25,2010,WE,2010WE,1,25R19,TerralSeed,129,76,99,30,24045,92,4,95.7,31.9,13.5,60.1,9.57072
2,40,25,2010,WE,2010WE,2,25R19,TerralSeed,244,76,100,37,22738,87,0,100,31.7,12.8,59.4,9.58956
2,40,25,2010,WE,2010WE,3,25R19,TerralSeed,301,83,94,32,21693,83,1,98.8,30.8,13.2,59.7,9.27556
2,40,25,2010,WE,2010WE,4,25R19,TerralSeed,420,78,92,35,24045,92,3,96.7,34.3,13.5,60.4,10.29292
2,40,25,2010,WE,2010WE,1,25R29,TerralSeed,142,83,90,30,23261,89,4,95.5,26.8,13.7,58.9,8.01956
2,40,25,2010,WE,2010WE,2,25R29,TerralSeed,260,76,96,31,23000,88,0,100,30.5,13.1,58.8,9.19392
2,40,25,2010,WE,2010WE,3,25R29,TerralSeed,323,74,101,35,24045,92,2,97.8,31,13,58.6,9.3572
2,40,25,2010,WE,2010WE,4,25R29,TerralSeed,432,76,95,32,23522,90,0,100,32.5,13.6,59.3,9.74028
2,40,25,2010,WE,2010WE,1,26HR50,TerralSeed,121,76,98,30,25875,99,2,98,39.7,14.6,60.4,11.76244
2,40,25,2010,WE,2010WE,2,26HR50,TerralSeed,255,78,89,25,26659,102,3,97.1,37.9,14.6,60.2,11.22864
2,40,25,2010,WE,2010WE,3,26HR50,TerralSeed,349,83,91,30,24568,94,0,100,41.6,15.3,60.5,12.22088
2,40,25,2010,WE,2010WE,4,26HR50,TerralSeed,456,81,84,23,24568,94,4,95.7,35.5,15.4,59.9,10.41852
2,40,25,2010,WE,2010WE,1,28HR20,TerralSeed,157,81,101,36,24568,94,3,96.8,40.6,14.7,59.6,12.01364
2,40,25,2010,WE,2010WE,2,28HR20,TerralSeed,220,83,91,32,25875,99,1,99,39.3,15,59.8,11.5866
2,40,25,2010,WE,2010WE,3,28HR20,TerralSeed,341,83,98,32,25091,96,3,96.9,39.4,14.3,59.6,11.7122
2,40,25,2010,WE,2010WE,4,28HR20,TerralSeed,412,81,98,35,25613,98,0,100,40.5,15,58.9,11.93828
2,40,25,2010,WE,2010WE,1,28HR30,TerralSeed,141,81,92,30,23522,90,0,100,35.7,14.7,57.7,10.56296
2,40,25,2010,WE,2010WE,2,28HR30,TerralSeed,232,78,96,37,25613,98,7,92.9,36.7,14.2,58.6,10.92092
2,40,25,2010,WE,2010WE,3,28HR30,TerralSeed,344,81,96,33,23522,90,2,97.8,33.5,14.3,58.1,9.96008
2,40,25,2010,WE,2010WE,4,28HR30,TerralSeed,411,81,93,37,24829,95,9,90.5,32.6,15.1,58.6,9.60212
2,40,25,2010,WE,2010WE,1,TV25BR23,TerralSeed,126,78,97,33,23522,90,12,86.7,28.6,12.4,56.4,8.69152
2,40,25,2010,WE,2010WE,2,TV25BR23,TerralSeed,205,76,97,34,22477,86,9,89.5,29.3,11.3,56,9.0118
2,40,25,2010,WE,2010WE,3,TV25BR23,TerralSeed,308,78,91,27,25352,97,4,95.9,33.1,12.6,57.8,10.03544
2,40,25,2010,WE,2010WE,4,TV25BR23,TerralSeed,407,78,92,35,21954,84,20,76.2,29.5,11.8,57.1,9.02436
2,40,25,2010,WE,2010WE,1,28R10,TerralSeed,108,78,100,33,23784,91,0,100,38.5,15.3,59.8,11.31028
2,40,25,2010,WE,2010WE,2,28R10,TerralSeed,250,83,98,37,24568,94,0,100,35.6,14.8,59.9,10.519
2,40,25,2010,WE,2010WE,3,28R10,TerralSeed,312,81,94,36,25091,96,0,100,37.4,14.4,59.8,11.10304
2,40,25,2010,WE,2010WE,4,28R10,TerralSeed,444,78,97,39,25875,99,1,99,40.4,14.3,59.6,12.00736
2,40,25,2010,WE,2010WE,1,Exp931114,WilburEllis,143,81,89,27,26136,100,8,92,33.7,13.8,58.5,10.07312
2,40,25,2010,WE,2010WE,2,Exp931114,WilburEllis,254,81,86,28,25091,96,4,95.8,32.6,13.3,57.9,9.80308
2,40,25,2010,WE,2010WE,3,Exp931114,WilburEllis,316,74,91,31,25875,99,9,90.9,35.9,13,57.8,10.833
2,40,25,2010,WE,2010WE,4,Exp931114,WilburEllis,436,74,90,30,25613,98,9,90.8,36.4,12.2,57.5,11.0842
2,40,25,2010,WE,2010WE,1,9664,WilburEllis,146,76,89,30,25091,96,1,99,34.3,14.2,60.4,10.205
2,40,25,2010,WE,2010WE,2,9664,WilburEllis,256,76,89,30,23261,89,0,100,32.6,14,59.4,9.72144
2,40,25,2010,WE,2010WE,3,9664,WilburEllis,355,76,97,36,25091,96,0,100,33.6,14,59.6,10.02288
2,40,25,2010,WE,2010WE,4,9664,WilburEllis,425,76,92,30,24568,94,0,100,32.8,14.6,59.8,9.71516
2,40,25,2010,WE,2010WE,1,9676,WilburEllis,132,78,98,36,25613,98,0,100,37.8,13.8,58.8,11.304
2,40,25,2010,WE,2010WE,2,9676,WilburEllis,202,76,97,34,24568,94,0,100,36.4,13.4,58.4,10.93348
2,40,25,2010,WE,2010WE,3,9676,WilburEllis,352,78,98,36,24829,95,0,100,37,13.6,58.5,11.09048
2,40,25,2010,WE,2010WE,4,9676,WilburEllis,448,78,95,41,25613,98,0,100,37.7,13.6,59,11.29772
2,40,25,2010,WE,2010WE,1,TAC1,TexasAgrilife(SM),102,76,81,39,23261,89,18,79.8,23.1,15.5,58.2,6.76984
2,40,25,2010,WE,2010WE,2,TAC1,TexasAgrilife(SM),207,76,85,33,24045,92,11,88,23.1,13.8,59.3,6.908
2,40,25,2010,WE,2010WE,3,TAC1,TexasAgrilife(SM),330,76,85,34,23261,89,10,88.8,21.9,14.5,58.3,6.49352
2,40,25,2010,WE,2010WE,4,TAC1,TexasAgrilife(SM),404,74,89,31,23784,91,5,94.5,27.3,14.6,58.7,8.08864
2,40,25,2010,WE,2010WE,1,TAC2,TexasAgrilife(SM),103,76,82,31,25091,96,12,87.5,23.8,14.7,58,7.03988
2,40,25,2010,WE,2010WE,2,TAC2,TexasAgrilife(SM),201,74,91,33,24306,93,19,79.6,24.5,14.3,58.9,7.2848
2,40,25,2010,WE,2010WE,3,TAC2,TexasAgrilife(SM),315,74,87,33,27181,104,7,93.3,23.2,14.6,58.8,6.87032
2,40,25,2010,WE,2010WE,4,TAC2,TexasAgrilife(SM),438,78,92,30,25091,96,12,87.5,24.2,13.2,58.2,7.2848
